id,competitionId,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_ONE-2019-1-THH-BIDU,1,TIER_ONE,2019,1,FINISHED,2019-02-21,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,1,1,BIDU,Becamex Bình Dương,
TIER_ONE-2019-1-NAN-QNA,1,TIER_ONE,2019,1,FINISHED,2019-02-23,16:30,Vinh,NAN,Sông Lam Nghệ An,2,0,QNA,Quảng Nam,
TIER_ONE-2019-1-KHH-GLA,1,TIER_ONE,2019,1,FINISHED,2019-02-23,17:00,19/8 Nha Trang,KHH,Khánh Hòa,1,4,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2019-1-HAN-QNI,1,TIER_ONE,2019,1,FINISHED,2019-02-23,19:00,Hàng Đẫy,HAN,Hà Nội,5,0,QNI,Than Quảng Ninh,
TIER_ONE-2019-1-NAD-SGO,1,TIER_ONE,2019,1,FINISHED,2019-02-24,17:00,Thiên Trường,NAD,Nam Định,3,1,SGO,Sài Gòn,
TIER_ONE-2019-1-DAN-VTL,1,TIER_ONE,2019,1,FINISHED,2019-02-24,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,3,1,VTL,Viettel,
TIER_ONE-2019-1-HCM-HAP,1,TIER_ONE,2019,1,FINISHED,2019-02-24,19:00,Thống Nhất,HCM,TP Hồ Chí Minh,1,0,HAP,Hải Phòng,
TIER_ONE-2019-2-HAP-NAD,1,TIER_ONE,2019,2,FINISHED,2019-03-01,17:00,Lạch Tray,HAP,Hải Phòng,2,1,NAD,Nam Định,
TIER_ONE-2019-2-GLA-HCM,1,TIER_ONE,2019,2,FINISHED,2019-03-01,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,1,2,HCM,TP Hồ Chí Minh,
TIER_ONE-2019-2-SGO-KHH,1,TIER_ONE,2019,2,FINISHED,2019-03-01,18:00,Thống Nhất,SGO,Sài Gòn,2,1,KHH,Khánh Hòa,
TIER_ONE-2019-2-VTL-THH,1,TIER_ONE,2019,2,FINISHED,2019-03-01,19:00,Hàng Đẫy,VTL,Viettel,2,1,THH,Đông Á Thanh Hóa,
TIER_ONE-2019-2-QNI-NAN,1,TIER_ONE,2019,2,FINISHED,2019-03-02,17:00,Cửa Ông,QNI,Than Quảng Ninh,0,0,NAN,Sông Lam Nghệ An,
TIER_ONE-2019-2-QNA-HAN,1,TIER_ONE,2019,2,FINISHED,2019-03-02,17:00,Quảng Nam,QNA,Quảng Nam,1,1,HAN,Hà Nội,
TIER_ONE-2019-2-BIDU-DAN,1,TIER_ONE,2019,2,FINISHED,2019-03-03,17:00,Bình Dương,BIDU,Becamex Bình Dương,3,1,DAN,SHB Đà Nẵng,
TIER_ONE-2019-3-KHH-HAP,1,TIER_ONE,2019,3,FINISHED,2019-03-05,17:00,19/8 Nha Trang,KHH,Khánh Hòa,3,4,HAP,Hải Phòng,
TIER_ONE-2019-3-GLA-SGO,1,TIER_ONE,2019,3,FINISHED,2019-03-05,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,1,3,SGO,Sài Gòn,
TIER_ONE-2019-3-HCM-NAD,1,TIER_ONE,2019,3,FINISHED,2019-03-05,19:00,Thống Nhất,HCM,TP Hồ Chí Minh,2,0,NAD,Nam Định,
TIER_ONE-2019-3-QNI-THH,1,TIER_ONE,2019,3,FINISHED,2019-03-06,17:00,Cửa Ông,QNI,Than Quảng Ninh,3,0,THH,Đông Á Thanh Hóa,
TIER_ONE-2019-3-VTL-HAN,1,TIER_ONE,2019,3,FINISHED,2019-03-06,19:00,Hàng Đẫy,VTL,Viettel,0,2,HAN,Hà Nội,
TIER_ONE-2019-3-NAN-BIDU,1,TIER_ONE,2019,3,FINISHED,2019-03-07,16:30,Vinh,NAN,Sông Lam Nghệ An,2,1,BIDU,Becamex Bình Dương,
TIER_ONE-2019-3-DAN-QNA,1,TIER_ONE,2019,3,FINISHED,2019-03-07,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,2,2,QNA,Quảng Nam,
TIER_ONE-2019-4-QNA-QNI,1,TIER_ONE,2019,4,FINISHED,2019-04-05,17:00,Quảng Nam,QNA,Quảng Nam,0,1,QNI,Than Quảng Ninh,
TIER_ONE-2019-4-NAD-KHH,1,TIER_ONE,2019,4,FINISHED,2019-04-06,17:00,Thiên Trường,NAD,Nam Định,1,2,KHH,Khánh Hòa,
TIER_ONE-2019-4-HAP-GLA,1,TIER_ONE,2019,4,FINISHED,2019-04-06,17:00,Lạch Tray,HAP,Hải Phòng,1,0,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2019-4-SGO-HCM,1,TIER_ONE,2019,4,FINISHED,2019-04-06,19:00,Thống Nhất,SGO,Sài Gòn,0,0,HCM,TP Hồ Chí Minh,
TIER_ONE-2019-4-THH-DAN,1,TIER_ONE,2019,4,FINISHED,2019-04-07,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,0,0,DAN,SHB Đà Nẵng,
TIER_ONE-2019-4-HAN-NAN,1,TIER_ONE,2019,4,FINISHED,2019-04-07,19:00,Hàng Đẫy,HAN,Hà Nội,4,0,NAN,Sông Lam Nghệ An,
TIER_ONE-2019-4-BIDU-VTL,1,TIER_ONE,2019,4,FINISHED,2019-04-08,17:00,Bình Dương,BIDU,Becamex Bình Dương,1,0,VTL,Viettel,
TIER_ONE-2019-5-BIDU-HCM,1,TIER_ONE,2019,5,FINISHED,2019-04-12,17:00,Bình Dương,BIDU,Becamex Bình Dương,2,3,HCM,TP Hồ Chí Minh,
TIER_ONE-2019-5-KHH-HAN,1,TIER_ONE,2019,5,FINISHED,2019-04-12,19:00,19/8 Nha Trang,KHH,Khánh Hòa,0,0,HAN,Hà Nội,
TIER_ONE-2019-5-GLA-QNI,1,TIER_ONE,2019,5,FINISHED,2019-04-13,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,3,2,QNI,Than Quảng Ninh,
TIER_ONE-2019-5-VTL-NAD,1,TIER_ONE,2019,5,FINISHED,2019-04-13,19:00,Hàng Đẫy,VTL,Viettel,1,0,NAD,Nam Định,
TIER_ONE-2019-5-NAN-THH,1,TIER_ONE,2019,5,FINISHED,2019-04-14,17:00,Vinh,NAN,Sông Lam Nghệ An,1,0,THH,Đông Á Thanh Hóa,
TIER_ONE-2019-5-HAP-DAN,1,TIER_ONE,2019,5,FINISHED,2019-04-14,17:00,Lạch Tray,HAP,Hải Phòng,1,1,DAN,SHB Đà Nẵng,
TIER_ONE-2019-5-SGO-QNA,1,TIER_ONE,2019,5,FINISHED,2019-04-14,19:00,Thống Nhất,SGO,Sài Gòn,1,1,QNA,Quảng Nam,
TIER_ONE-2019-6-DAN-NAN,1,TIER_ONE,2019,6,FINISHED,2019-04-19,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,0,2,NAN,Sông Lam Nghệ An,
TIER_ONE-2019-6-THH-KHH,1,TIER_ONE,2019,6,FINISHED,2019-04-20,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,2,2,KHH,Khánh Hòa,
TIER_ONE-2019-6-QNI-SGO,1,TIER_ONE,2019,6,FINISHED,2019-04-20,18:00,Cửa Ông,QNI,Than Quảng Ninh,3,0,SGO,Sài Gòn,
TIER_ONE-2019-6-HCM-VTL,1,TIER_ONE,2019,6,FINISHED,2019-04-20,19:00,Thống Nhất,HCM,TP Hồ Chí Minh,2,0,VTL,Viettel,
TIER_ONE-2019-6-NAD-BIDU,1,TIER_ONE,2019,6,FINISHED,2019-04-21,17:00,Thiên Trường,NAD,Nam Định,1,0,BIDU,Becamex Bình Dương,
TIER_ONE-2019-6-QNA-GLA,1,TIER_ONE,2019,6,FINISHED,2019-04-21,17:00,Quảng Nam,QNA,Quảng Nam,3,0,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2019-6-HAN-HAP,1,TIER_ONE,2019,6,FINISHED,2019-04-21,19:00,Hàng Đẫy,HAN,Hà Nội,3,1,HAP,Hải Phòng,
TIER_ONE-2019-7-HAP-BIDU,1,TIER_ONE,2019,7,FINISHED,2019-04-26,17:00,Lạch Tray,HAP,Hải Phòng,3,2,BIDU,Becamex Bình Dương,
TIER_ONE-2019-7-NAN-NAD,1,TIER_ONE,2019,7,FINISHED,2019-04-27,17:00,Vinh,NAN,Sông Lam Nghệ An,0,0,NAD,Nam Định,
TIER_ONE-2019-7-QNA-VTL,1,TIER_ONE,2019,7,FINISHED,2019-04-27,17:00,Quảng Nam,QNA,Quảng Nam,0,2,VTL,Viettel,
TIER_ONE-2019-7-HAN-HCM,1,TIER_ONE,2019,7,FINISHED,2019-04-27,19:00,Hàng Đẫy,HAN,Hà Nội,1,0,HCM,TP Hồ Chí Minh,
TIER_ONE-2019-7-GLA-THH,1,TIER_ONE,2019,7,FINISHED,2019-04-28,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,3,3,THH,Đông Á Thanh Hóa,
TIER_ONE-2019-7-QNI-KHH,1,TIER_ONE,2019,7,FINISHED,2019-04-28,18:00,Cửa Ông,QNI,Than Quảng Ninh,2,1,KHH,Khánh Hòa,
TIER_ONE-2019-7-SGO-DAN,1,TIER_ONE,2019,7,FINISHED,2019-04-28,19:00,Thống Nhất,SGO,Sài Gòn,3,1,DAN,SHB Đà Nẵng,
TIER_ONE-2019-8-BIDU-HAN,1,TIER_ONE,2019,8,FINISHED,2019-05-05,17:00,Bình Dương,BIDU,Becamex Bình Dương,2,2,HAN,Hà Nội,
TIER_ONE-2019-8-DAN-QNI,1,TIER_ONE,2019,8,FINISHED,2019-05-05,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,1,0,QNI,Than Quảng Ninh,
TIER_ONE-2019-8-GLA-NAD,1,TIER_ONE,2019,8,FINISHED,2019-05-05,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,2,0,NAD,Nam Định,
TIER_ONE-2019-8-VTL-NAN,1,TIER_ONE,2019,8,FINISHED,2019-05-05,19:00,Hàng Đẫy,VTL,Viettel,0,0,NAN,Sông Lam Nghệ An,
TIER_ONE-2019-8-SGO-HAP,1,TIER_ONE,2019,8,FINISHED,2019-05-05,19:00,Thống Nhất,SGO,Sài Gòn,1,0,HAP,Hải Phòng,
TIER_ONE-2019-8-THH-QNA,1,TIER_ONE,2019,8,FINISHED,2019-05-06,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,3,2,QNA,Quảng Nam,
TIER_ONE-2019-8-KHH-HCM,1,TIER_ONE,2019,8,FINISHED,2019-05-06,17:00,19/8 Nha Trang,KHH,Khánh Hòa,1,2,HCM,TP Hồ Chí Minh,
TIER_ONE-2019-9-BIDU-SGO,1,TIER_ONE,2019,9,FINISHED,2019-05-10,17:00,Bình Dương,BIDU,Becamex Bình Dương,1,0,SGO,Sài Gòn,
TIER_ONE-2019-9-THH-HAN,1,TIER_ONE,2019,9,FINISHED,2019-05-11,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,4,1,HAN,Hà Nội,
TIER_ONE-2019-9-NAD-QNI,1,TIER_ONE,2019,9,FINISHED,2019-05-11,17:00,Thiên Trường,NAD,Nam Định,1,1,QNI,Than Quảng Ninh,
TIER_ONE-2019-9-HCM-QNA,1,TIER_ONE,2019,9,FINISHED,2019-05-11,19:00,Thống Nhất,HCM,TP Hồ Chí Minh,1,1,QNA,Quảng Nam,
TIER_ONE-2019-9-HAP-NAN,1,TIER_ONE,2019,9,FINISHED,2019-05-12,17:00,Lạch Tray,HAP,Hải Phòng,0,0,NAN,Sông Lam Nghệ An,
TIER_ONE-2019-9-DAN-KHH,1,TIER_ONE,2019,9,FINISHED,2019-05-12,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,2,1,KHH,Khánh Hòa,
TIER_ONE-2019-9-VTL-GLA,1,TIER_ONE,2019,9,FINISHED,2019-05-12,19:00,Hàng Đẫy,VTL,Viettel,0,3,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2019-10-QNI-HCM,1,TIER_ONE,2019,10,FINISHED,2019-05-17,18:00,Cửa Ông,QNI,Than Quảng Ninh,1,2,HCM,TP Hồ Chí Minh,
TIER_ONE-2019-10-NAN-KHH,1,TIER_ONE,2019,10,FINISHED,2019-05-18,17:00,Vinh,NAN,Sông Lam Nghệ An,0,0,KHH,Khánh Hòa,
TIER_ONE-2019-10-HAP-THH,1,TIER_ONE,2019,10,FINISHED,2019-05-18,17:00,Lạch Tray,HAP,Hải Phòng,2,2,THH,Đông Á Thanh Hóa,
TIER_ONE-2019-10-SGO-VTL,1,TIER_ONE,2019,10,FINISHED,2019-05-18,19:00,Thống Nhất,SGO,Sài Gòn,3,0,VTL,Viettel,
TIER_ONE-2019-10-GLA-BIDU,1,TIER_ONE,2019,10,FINISHED,2019-05-19,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,1,1,BIDU,Becamex Bình Dương,
TIER_ONE-2019-10-QNA-NAD,1,TIER_ONE,2019,10,FINISHED,2019-05-19,17:00,Quảng Nam,QNA,Quảng Nam,1,1,NAD,Nam Định,
TIER_ONE-2019-10-HAN-DAN,1,TIER_ONE,2019,10,FINISHED,2019-05-19,19:00,Hàng Đẫy,HAN,Hà Nội,3,2,DAN,SHB Đà Nẵng,
TIER_ONE-2019-11-BIDU-QNI,1,TIER_ONE,2019,11,FINISHED,2019-05-24,17:00,Bình Dương,BIDU,Becamex Bình Dương,0,2,QNI,Than Quảng Ninh,
TIER_ONE-2019-11-NAD-HAN,1,TIER_ONE,2019,11,FINISHED,2019-05-24,17:00,Thiên Trường,NAD,Nam Định,2,0,HAN,Hà Nội,
TIER_ONE-2019-11-THH-SGO,1,TIER_ONE,2019,11,FINISHED,2019-05-24,18:00,Thanh Hóa,THH,Đông Á Thanh Hóa,2,1,SGO,Sài Gòn,
TIER_ONE-2019-11-VTL-HAP,1,TIER_ONE,2019,11,FINISHED,2019-05-24,19:00,Hàng Đẫy,VTL,Viettel,2,0,HAP,Hải Phòng,
TIER_ONE-2019-11-KHH-QNA,1,TIER_ONE,2019,11,FINISHED,2019-05-25,17:00,19/8 Nha Trang,KHH,Khánh Hòa,3,2,QNA,Quảng Nam,
TIER_ONE-2019-11-DAN-GLA,1,TIER_ONE,2019,11,FINISHED,2019-05-25,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,2,1,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2019-11-HCM-NAN,1,TIER_ONE,2019,11,FINISHED,2019-05-25,19:00,Thống Nhất,HCM,TP Hồ Chí Minh,2,1,NAN,Sông Lam Nghệ An,
TIER_ONE-2019-12-THH-NAD,1,TIER_ONE,2019,12,FINISHED,2019-05-30,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,3,2,NAD,Nam Định,
TIER_ONE-2019-12-DAN-HCM,1,TIER_ONE,2019,12,FINISHED,2019-05-30,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,2,0,HCM,TP Hồ Chí Minh,
TIER_ONE-2019-12-VTL-QNI,1,TIER_ONE,2019,12,FINISHED,2019-05-30,19:00,Hàng Đẫy,VTL,Viettel,3,3,QNI,Than Quảng Ninh,
TIER_ONE-2019-12-BIDU-KHH,1,TIER_ONE,2019,12,FINISHED,2019-05-31,17:00,Bình Dương,BIDU,Becamex Bình Dương,1,0,KHH,Khánh Hòa,
TIER_ONE-2019-12-HAP-QNA,1,TIER_ONE,2019,12,FINISHED,2019-05-31,17:00,Lạch Tray,HAP,Hải Phòng,0,3,QNA,Quảng Nam,
TIER_ONE-2019-12-GLA-HAN,1,TIER_ONE,2019,12,FINISHED,2019-05-31,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,0,0,HAN,Hà Nội,
TIER_ONE-2019-12-SGO-NAN,1,TIER_ONE,2019,12,FINISHED,2019-05-31,19:00,Thống Nhất,SGO,Sài Gòn,2,2,NAN,Sông Lam Nghệ An,
TIER_ONE-2019-13-QNA-BIDU,1,TIER_ONE,2019,13,FINISHED,2019-06-13,17:00,Quảng Nam,QNA,Quảng Nam,1,2,BIDU,Becamex Bình Dương,
TIER_ONE-2019-13-HAN-SGO,1,TIER_ONE,2019,13,FINISHED,2019-06-13,19:00,Hàng Đẫy,HAN,Hà Nội,2,0,SGO,Sài Gòn,
TIER_ONE-2019-13-NAD-DAN,1,TIER_ONE,2019,13,FINISHED,2019-06-15,17:00,Thiên Trường,NAD,Nam Định,2,1,DAN,SHB Đà Nẵng,
TIER_ONE-2019-13-HCM-THH,1,TIER_ONE,2019,13,FINISHED,2019-06-15,19:00,Thống Nhất,HCM,TP Hồ Chí Minh,0,0,THH,Đông Á Thanh Hóa,
TIER_ONE-2019-13-NAN-GLA,1,TIER_ONE,2019,13,FINISHED,2019-06-16,17:00,Vinh,NAN,Sông Lam Nghệ An,3,0,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2019-13-KHH-VTL,1,TIER_ONE,2019,13,FINISHED,2019-06-16,17:00,19/8 Nha Trang,KHH,Khánh Hòa,0,1,VTL,Viettel,
TIER_ONE-2019-13-QNI-HAP,1,TIER_ONE,2019,13,FINISHED,2019-06-16,19:00,Cửa Ông,QNI,Than Quảng Ninh,4,2,HAP,Hải Phòng,
TIER_ONE-2019-14-NAN-DAN,1,TIER_ONE,2019,14,FINISHED,2019-07-07,17:00,Vinh,NAN,Sông Lam Nghệ An,0,0,DAN,SHB Đà Nẵng,
TIER_ONE-2019-14-KHH-THH,1,TIER_ONE,2019,14,FINISHED,2019-07-07,17:00,19/8 Nha Trang,KHH,Khánh Hòa,1,3,THH,Đông Á Thanh Hóa,
TIER_ONE-2019-14-GLA-QNA,1,TIER_ONE,2019,14,FINISHED,2019-07-07,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,1,2,QNA,Quảng Nam,
TIER_ONE-2019-14-VTL-HCM,1,TIER_ONE,2019,14,FINISHED,2019-07-07,19:00,Hàng Đẫy,VTL,Viettel,1,0,HCM,TP Hồ Chí Minh,
