id,competitionId,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_ONE-2018--QNA-SGO,1,TIER_ONE,2018,,FINISHED,2018-03-10,17:00,Quảng Nam,QNA,Quảng Nam,1,1,SGO,Sài Gòn,
TIER_ONE-2018--GLA-BIDU,1,TIER_ONE,2018,,FINISHED,2018-03-10,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,0,0,BIDU,Becamex Bình Dương,
TIER_ONE-2018--QNI-DAN,1,TIER_ONE,2018,,FINISHED,2018-03-11,16:30,Cẩm Phả,QNI,Than Quảng Ninh,1,0,DAN,SHB Đà Nẵng,
TIER_ONE-2018--NAD-CAT,1,TIER_ONE,2018,,FINISHED,2018-03-11,17:00,Thiên Trường,NAD,Nam Định,0,0,CAT,Cần Thơ,
TIER_ONE-2018--HAN-HAP,1,TIER_ONE,2018,,FINISHED,2018-03-11,19:00,Hàng Đẫy,HAN,Hà Nội,1,0,HAP,Hải Phòng,
TIER_ONE-2018--BIDU-NAD,1,TIER_ONE,2018,,FINISHED,2018-03-16,17:00,Bình Dương,BIDU,Becamex Bình Dương,2,1,NAD,Nam Định,
TIER_ONE-2018--CAT-HAN,1,TIER_ONE,2018,,FINISHED,2018-03-17,17:00,Cần Thơ,CAT,Cần Thơ,0,3,HAN,Hà Nội,
TIER_ONE-2018--DAN-QNA,1,TIER_ONE,2018,,FINISHED,2018-03-17,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,2,1,QNA,Quảng Nam,
TIER_ONE-2018--HAP-GLA,1,TIER_ONE,2018,,FINISHED,2018-03-17,17:00,Lạch Tray,HAP,Hải Phòng,1,1,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2018--NAN-KHH,1,TIER_ONE,2018,,FINISHED,2018-03-18,16:30,Vinh,NAN,Sông Lam Nghệ An,0,1,KHH,Khánh Hòa,
TIER_ONE-2018--THH-HCM,1,TIER_ONE,2018,,FINISHED,2018-03-18,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,1,0,HCM,TP Hồ Chí Minh,
TIER_ONE-2018--SGO-QNI,1,TIER_ONE,2018,,FINISHED,2018-03-18,19:00,Thống Nhất,SGO,Sài Gòn,1,2,QNI,Than Quảng Ninh,
TIER_ONE-2018--NAN-QNI,1,TIER_ONE,2018,,FINISHED,2018-03-22,16:30,Vinh,NAN,Sông Lam Nghệ An,2,2,QNI,Than Quảng Ninh,
TIER_ONE-2018--CAT-BIDU,1,TIER_ONE,2018,,FINISHED,2018-03-22,17:00,Cần Thơ,CAT,Cần Thơ,2,1,BIDU,Becamex Bình Dương,
TIER_ONE-2018--QNA-THH,1,TIER_ONE,2018,,FINISHED,2018-03-22,17:00,Quảng Nam,QNA,Quảng Nam,1,0,THH,Đông Á Thanh Hóa,
TIER_ONE-2018--KHH-DAN,1,TIER_ONE,2018,,FINISHED,2018-03-22,17:00,19/8 Nha Trang,KHH,Khánh Hòa,0,0,DAN,SHB Đà Nẵng,
TIER_ONE-2018--NAD-HAP,1,TIER_ONE,2018,,FINISHED,2018-03-22,18:00,Thiên Trường,NAD,Nam Định,0,1,HAP,Hải Phòng,
TIER_ONE-2018--SGO-HCM,1,TIER_ONE,2018,,FINISHED,2018-03-22,18:00,Thống Nhất,SGO,Sài Gòn,1,2,HCM,TP Hồ Chí Minh,
TIER_ONE-2018--QNI-QNA,1,TIER_ONE,2018,,FINISHED,2018-04-01,16:30,Cẩm Phả,QNI,Than Quảng Ninh,3,0,QNA,Quảng Nam,
TIER_ONE-2018--HAP-CAT,1,TIER_ONE,2018,,FINISHED,2018-04-01,17:00,Lạch Tray,HAP,Hải Phòng,0,1,CAT,Cần Thơ,
TIER_ONE-2018--DAN-SGO,1,TIER_ONE,2018,,FINISHED,2018-04-01,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,3,2,SGO,Sài Gòn,
TIER_ONE-2018--THH-NAN,1,TIER_ONE,2018,,FINISHED,2018-04-01,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,1,0,NAN,Sông Lam Nghệ An,
TIER_ONE-2018--BIDU-HAN,1,TIER_ONE,2018,,FINISHED,2018-04-01,17:00,Bình Dương,BIDU,Becamex Bình Dương,1,1,HAN,Hà Nội,
TIER_ONE-2018--HCM-KHH,1,TIER_ONE,2018,,FINISHED,2018-04-01,18:00,Thống Nhất,HCM,TP Hồ Chí Minh,1,0,KHH,Khánh Hòa,
TIER_ONE-2018--GLA-NAD,1,TIER_ONE,2018,,FINISHED,2018-04-01,19:00,Pleiku,GLA,Hoàng Anh Gia Lai,3,2,NAD,Nam Định,
TIER_ONE-2018--HCM-NAN,1,TIER_ONE,2018,,FINISHED,2018-04-05,19:00,Thống Nhất,HCM,TP Hồ Chí Minh,0,2,NAN,Sông Lam Nghệ An,
TIER_ONE-2018--HAN-GLA,1,TIER_ONE,2018,,FINISHED,2018-04-05,19:00,Hàng Đẫy,HAN,Hà Nội,5,0,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2018--KHH-QNI,1,TIER_ONE,2018,,FINISHED,2018-04-13,17:00,19/8 Nha Trang,KHH,Khánh Hòa,1,0,QNI,Than Quảng Ninh,
TIER_ONE-2018--DAN-HAN,1,TIER_ONE,2018,,FINISHED,2018-04-14,17:00,Hòa Xuân,DAN,SHB Đà Nẵng,0,4,HAN,Hà Nội,
TIER_ONE-2018--NAD-HCM,1,TIER_ONE,2018,,FINISHED,2018-04-14,18:00,Thiên Trường,NAD,Nam Định,1,3,HCM,TP Hồ Chí Minh,
TIER_ONE-2018--SGO-GLA,1,TIER_ONE,2018,,FINISHED,2018-04-14,18:00,Thống Nhất,SGO,Sài Gòn,3,1,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2018--KHH-THH,1,TIER_ONE,2018,,FINISHED,2018-04-15,17:00,19/8 Nha Trang,KHH,Khánh Hòa,3,1,THH,Đông Á Thanh Hóa,
TIER_ONE-2018--CAT-NAN,1,TIER_ONE,2018,,FINISHED,2018-04-15,17:00,Cần Thơ,CAT,Cần Thơ,3,3,NAN,Sông Lam Nghệ An,
TIER_ONE-2018--BIDU-THH,1,TIER_ONE,2018,,FINISHED,2018-04-15,17:00,Bình Dương,BIDU,Becamex Bình Dương,3,3,THH,Đông Á Thanh Hóa,
TIER_ONE-2018--HAP-QNA,1,TIER_ONE,2018,,FINISHED,2018-04-15,19:00,Lạch Tray,HAP,Hải Phòng,0,2,QNA,Quảng Nam,
TIER_ONE-2018--NAN-BIDU,1,TIER_ONE,2018,,FINISHED,2018-04-20,17:00,Vinh,NAN,Sông Lam Nghệ An,0,0,BIDU,Becamex Bình Dương,
TIER_ONE-2018--THH-CAT,1,TIER_ONE,2018,,FINISHED,2018-04-20,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,1,1,CAT,Cần Thơ,
TIER_ONE-2018--GLA-DAN,1,TIER_ONE,2018,,FINISHED,2018-04-21,17:00,Pleiku,GLA,Hoàng Anh Gia Lai,2,0,DAN,SHB Đà Nẵng,
TIER_ONE-2018--QNI-NAD,1,TIER_ONE,2018,,FINISHED,2018-04-21,18:00,Cẩm Phả,QNI,Than Quảng Ninh,1,0,NAD,Nam Định,
TIER_ONE-2018--QNA-KHH,1,TIER_ONE,2018,,FINISHED,2018-04-22,17:00,Quảng Nam,QNA,Quảng Nam,0,0,KHH,Khánh Hòa,
TIER_ONE-2018--HCM-HAP,1,TIER_ONE,2018,,FINISHED,2018-04-22,18:00,Thống Nhất,HCM,TP Hồ Chí Minh,0,1,HAP,Hải Phòng,
TIER_ONE-2018--HAN-SGO,1,TIER_ONE,2018,,FINISHED,2018-04-22,19:00,Hàng Đẫy,HAN,Hà Nội,1,1,SGO,Sài Gòn,
TIER_ONE-2018--NAN-NAD,1,TIER_ONE,2018,,FINISHED,2018-05-04,17:00,Vinh,NAN,Sông Lam Nghệ An,0,1,NAD,Nam Định,
TIER_ONE-2018--THH-SGO,1,TIER_ONE,2018,,FINISHED,2018-05-04,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,1,1,SGO,Sài Gòn,
