id,competitionId,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_ONE-2013-1-HAN-GLA,1,TIER_ONE,2013,1,FINISHED,2013-03-02,16:00,Hàng Đẫy,HAN,Hà Nội,2,0,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2013-1-LAN-THH,1,TIER_ONE,2013,1,FINISHED,2013-03-02,16:30,Long An,LAN,Long An,1,1,THH,Đông Á Thanh Hóa,
TIER_ONE-2013-1-DON-NIB,1,TIER_ONE,2013,1,FINISHED,2013-03-03,16:00,,DON,Đồng Nai,1,0,NIB,XM The Vissai Ninh Bình,
TIER_ONE-2013-1-DAN-KLKG,1,TIER_ONE,2013,1,FINISHED,2013-03-03,16:30,Hòa Xuân,DAN,SHB Đà Nẵng,2,0,KLKG,Kienlongbank Kiên Giang,
TIER_ONE-2013-1-NAN-HAP,1,TIER_ONE,2013,1,FINISHED,2013-03-03,17:00,Vinh,NAN,Sông Lam Nghệ An,2,1,HAP,Hải Phòng,
TIER_ONE-2013-2-KLKG-NAN,1,TIER_ONE,2013,2,FINISHED,2013-03-09,16:00,Kiên Giang,KLKG,Kienlongbank Kiên Giang,1,4,NAN,Sông Lam Nghệ An,
TIER_ONE-2013-2-BIDU-DAN,1,TIER_ONE,2013,2,FINISHED,2013-03-09,17:00,Bình Dương,BIDU,Becamex Bình Dương,0,2,DAN,SHB Đà Nẵng,
TIER_ONE-2013-2-NIB-HAN,1,TIER_ONE,2013,2,FINISHED,2013-03-09,17:00,Ninh Bình,NIB,XM The Vissai Ninh Bình,2,0,HAN,Hà Nội,
TIER_ONE-2013-2-THH-DON,1,TIER_ONE,2013,2,FINISHED,2013-03-10,16:00,Thanh Hóa,THH,Đông Á Thanh Hóa,4,1,DON,Đồng Nai,
TIER_ONE-2013-2-GLA-LAN,1,TIER_ONE,2013,2,FINISHED,2013-03-10,16:00,Pleiku,GLA,Hoàng Anh Gia Lai,2,0,LAN,Long An,
TIER_ONE-2013-3-THH-GLA,1,TIER_ONE,2013,3,FINISHED,2013-03-30,16:00,Thanh Hóa,THH,Đông Á Thanh Hóa,1,0,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2013-3-HAP-KLKG,1,TIER_ONE,2013,3,FINISHED,2013-03-30,16:00,Lạch Tray,HAP,Hải Phòng,3,0,KLKG,Kienlongbank Kiên Giang,
TIER_ONE-2013-3-HAN-DON,1,TIER_ONE,2013,3,FINISHED,2013-03-30,16:00,Hàng Đẫy,HAN,Hà Nội,6,1,DON,Đồng Nai,
TIER_ONE-2013-3-LAN-NIB,1,TIER_ONE,2013,3,FINISHED,2013-03-30,16:30,Long An,LAN,Long An,2,1,NIB,XM The Vissai Ninh Bình,
TIER_ONE-2013-3-NAN-BIDU,1,TIER_ONE,2013,3,FINISHED,2013-03-30,17:00,Vinh,NAN,Sông Lam Nghệ An,3,2,BIDU,Becamex Bình Dương,
TIER_ONE-2013-4-NIB-THH,1,TIER_ONE,2013,4,FINISHED,2013-04-06,16:00,Ninh Bình,NIB,XM The Vissai Ninh Bình,3,3,THH,Đông Á Thanh Hóa,
TIER_ONE-2013-4-BIDU-HAP,1,TIER_ONE,2013,4,FINISHED,2013-04-06,17:00,Bình Dương,BIDU,Becamex Bình Dương,0,2,HAP,Hải Phòng,
TIER_ONE-2013-4-HAN-NAN,1,TIER_ONE,2013,4,FINISHED,2013-04-07,16:00,Hàng Đẫy,HAN,Hà Nội,2,2,NAN,Sông Lam Nghệ An,
TIER_ONE-2013-4-DON-GLA,1,TIER_ONE,2013,4,FINISHED,2013-04-07,16:00,,DON,Đồng Nai,2,2,GLA,Hoàng Anh Gia Lai,
TIER_ONE-2013-4-GLA-BIDU,1,TIER_ONE,2013,4,FINISHED,2013-04-13,16:00,Pleiku,GLA,Hoàng Anh Gia Lai,2,0,BIDU,Becamex Bình Dương,
TIER_ONE-2013-5-KLKG-NIB,1,TIER_ONE,2013,5,FINISHED,2013-04-13,16:30,Kiên Giang,KLKG,Kienlongbank Kiên Giang,2,2,NIB,XM The Vissai Ninh Bình,
TIER_ONE-2013-5-THH-HAN,1,TIER_ONE,2013,5,FINISHED,2013-04-13,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,1,3,HAN,Hà Nội,
TIER_ONE-2013-5-HAP-DAN,1,TIER_ONE,2013,5,FINISHED,2013-04-14,16:00,Lạch Tray,HAP,Hải Phòng,1,0,DAN,SHB Đà Nẵng,
TIER_ONE-2013-5-LAN-DON,1,TIER_ONE,2013,5,FINISHED,2013-04-14,16:30,Long An,LAN,Long An,1,3,DON,Đồng Nai,
TIER_ONE-2013-5-DAN-HAN,1,TIER_ONE,2013,5,FINISHED,2013-04-19,16:30,Hòa Xuân,DAN,SHB Đà Nẵng,1,0,HAN,Hà Nội,
TIER_ONE-2013-6-NIB-BIDU,1,TIER_ONE,2013,6,FINISHED,2013-04-20,16:00,Ninh Bình,NIB,XM The Vissai Ninh Bình,2,2,BIDU,Becamex Bình Dương,
TIER_ONE-2013-6-GLA-KLKG,1,TIER_ONE,2013,6,FINISHED,2013-04-20,16:00,Pleiku,GLA,Hoàng Anh Gia Lai,2,1,KLKG,Kienlongbank Kiên Giang,
TIER_ONE-2013-6-LAN-NAN,1,TIER_ONE,2013,6,FINISHED,2013-04-20,16:30,Long An,LAN,Long An,1,3,NAN,Sông Lam Nghệ An,
TIER_ONE-2013-6-THH-HAP,1,TIER_ONE,2013,6,FINISHED,2013-04-20,17:00,Thanh Hóa,THH,Đông Á Thanh Hóa,2,2,HAP,Hải Phòng,
TIER_ONE-2013-6-KLKG-LAN,1,TIER_ONE,2013,6,FINISHED,2013-05-04,16:00,Kiên Giang,KLKG,Kienlongbank Kiên Giang,3,2,LAN,Long An,
TIER_ONE-2013-7-GLA-NAN,1,TIER_ONE,2013,7,FINISHED,2013-05-04,16:00,Pleiku,GLA,Hoàng Anh Gia Lai,2,1,NAN,Sông Lam Nghệ An,
TIER_ONE-2013-7-DON-HAP,1,TIER_ONE,2013,7,FINISHED,2013-05-04,16:00,,DON,Đồng Nai,2,2,HAP,Hải Phòng,
TIER_ONE-2013-7-NIB-DAN,1,TIER_ONE,2013,7,FINISHED,2013-05-05,16:00,Ninh Bình,NIB,XM The Vissai Ninh Bình,4,1,DAN,SHB Đà Nẵng,
TIER_ONE-2013-7-BIDU-HAN,1,TIER_ONE,2013,7,FINISHED,2013-05-05,17:00,Bình Dương,BIDU,Becamex Bình Dương,3,1,HAN,Hà Nội,
