"id","title","firstName","lastName","name","partyShort","stateAbbreviation","leadershipRole"
"A000069","Senator, 1st Class","Daniel","Akaka","Daniel Akaka","D","HI",""
"A000360","Senator, 2nd Class","Lamar","Alexander","Lamar Alexander","R","TN",""
"A000368","Senator, 3rd Class","Kelly","Ayotte","Kelly Ayotte","R","NH",""
"B000243","Senator, 2nd Class","Max","Baucus","Max Baucus","D","MT",""
"B000468","Senator, 1st Class","Jeff","Bingaman","Jeff Bingaman","D","NM",""
"B000575","Senator, 3rd Class","Roy","Blunt","Roy Blunt","R","MO",""
"B000711","Senator, 3rd Class","Barbara","Boxer","Barbara Boxer","D","CA",""
"B000944","Senator, 1st Class","Sherrod","Brown","Sherrod Brown","D","OH",""
"B001135","Senator, 3rd Class","Richard","Burr","Richard Burr","R","NC",""
"B001236","Senator, 3rd Class","John","Boozman","John Boozman","R","AR",""
"B001261","Senator, 1st Class","John","Barrasso","John Barrasso","R","WY",""
"B001265","Senator, 2nd Class","Mark","Begich","Mark Begich","D","AK",""
"B001267","Senator, 3rd Class","Michael","Bennet","Michael Bennet","D","CO",""
"B001268","Senator, 1st Class","Scott","Brown","Scott Brown","R","MA",""
"B001277","Senator, 3rd Class","Richard","Blumenthal","Richard Blumenthal","D","CT",""
"C000127","Senator, 1st Class","Maria","Cantwell","Maria Cantwell","D","WA",""
"C000141","Senator, 1st Class","Benjamin","Cardin","Benjamin Cardin","D","MD",""
"C000174","Senator, 1st Class","Thomas","Carper","Thomas Carper","D","DE",""
"C000286","Senator, 2nd Class","Saxby","Chambliss","Saxby Chambliss","R","GA",""
"C000542","Senator, 3rd Class","Daniel","Coats","Daniel Coats","R","IN",""
"C000560","Senator, 3rd Class","Tom","Coburn","Tom Coburn","R","OK",""
"C000567","Senator, 2nd Class","Thad","Cochran","Thad Cochran","R","MS",""
"C000705","Senator, 1st Class","Kent","Conrad","Kent Conrad","D","ND",""
"C000880","Senator, 3rd Class","Michael","Crapo","Michael Crapo","R","ID",""
"C001035","Senator, 2nd Class","Susan","Collins","Susan Collins","R","ME",""
"C001056","Senator, 2nd Class","John","Cornyn","John Cornyn","R","TX",""
"C001070","Senator, 1st Class","Bob","Casey","Bob Casey","D","PA",""
"C001071","Senator, 1st Class","Bob","Corker","Bob Corker","R","TN",""
"C001088","Senator, 2nd Class","Christopher","Coons","Christopher Coons","D","DE",""
"D000563","Senator, 2nd Class","Richard","Durbin","Richard Durbin","D","IL",""
"D000595","Senator, 3rd Class","Jim","DeMint","Jim DeMint","R","SC",""
"E000194","Senator, 1st Class","John","Ensign","John Ensign","R","NV",""
"E000285","Senator, 2nd Class","Michael","Enzi","Michael Enzi","R","WY",""
"F000062","Senator, 1st Class","Dianne","Feinstein","Dianne Feinstein","D","CA",""
"F000457","Senator, 2nd Class","Al","Franken","Al Franken","D","MN",""
"G000359","Senator, 2nd Class","Lindsey","Graham","Lindsey Graham","R","SC",""
"G000386","Senator, 3rd Class","Charles","Grassley","Charles Grassley","R","IA",""
"G000555","Senator, 1st Class","Kirsten","Gillibrand","Kirsten Gillibrand","D","NY",""
"H000206","Senator, 2nd Class","Tom","Harkin","Tom Harkin","D","IA",""
"H000338","Senator, 1st Class","Orrin","Hatch","Orrin Hatch","R","UT",""
"H001016","Senator, 1st Class","Kay","Hutchison","Kay Hutchison","R","TX",""
"H001041","Senator, 1st Class","Dean","Heller","Dean Heller","R","NV",""
"H001049","Senator, 2nd Class","Kay","Hagan","Kay Hagan","D","NC",""
"H001061","Senator, 3rd Class","John","Hoeven","John Hoeven","R","ND",""
"I000024","Senator, 2nd Class","James","Inhofe","James Inhofe","R","OK",""
"I000025","Senator, 3rd Class","Daniel","Inouye","Daniel Inouye","D","HI",""
"I000055","Senator, 3rd Class","Johnny","Isakson","Johnny Isakson","R","GA",""
"J000177","Senator, 2nd Class","Tim","Johnson","Tim Johnson","D","SD",""
"J000291","Senator, 2nd Class","Mike","Johanns","Mike Johanns","R","NE",""
"J000293","Senator, 3rd Class","Ron","Johnson","Ron Johnson","R","WI",""
"K000148","Senator, 2nd Class","John","Kerry","John Kerry","D","MA",""
"K000305","Senator, 1st Class","Herb","Kohl","Herb Kohl","D","WI",""
"K000352","Senator, 1st Class","Jon","Kyl","Jon Kyl","R","AZ",""
"K000360","Senator, 3rd Class","Mark","Kirk","Mark Kirk","R","IL",""
"K000367","Senator, 1st Class","Amy","Klobuchar","Amy Klobuchar","D","MN",""
"L000123","Senator, 2nd Class","Frank","Lautenberg","Frank Lautenberg","D","NJ",""
"L000174","Senator, 3rd Class","Patrick","Leahy","Patrick Leahy","D","VT",""
"L000261","Senator, 2nd Class","Carl","Levin","Carl Levin","D","MI",""
"L000304","Senator, 1st Class","Joseph","Lieberman","Joseph Lieberman","I","CT",""
"L000504","Senator, 1st Class","Richard","Lugar","Richard Lugar","R","IN",""
"L000550","Senator, 2nd Class","Mary","Landrieu","Mary Landrieu","D","LA",""
"L000577","Senator, 3rd Class","Mike","Lee","Mike Lee","R","UT",""
"M000303","Senator, 3rd Class","John","McCain","John McCain","R","AZ",""
"M000355","Senator, 2nd Class","Mitch","McConnell","Mitch McConnell","R","KY",""
"M000639","Senator, 1st Class","Robert","Menendez","Robert Menendez","D","NJ",""
"M000702","Senator, 3rd Class","Barbara","Mikulski","Barbara Mikulski","D","MD",""
"M000934","Senator, 3rd Class","Jerry","Moran","Jerry Moran","R","KS",""
"M001111","Senator, 3rd Class","Patty","Murray","Patty Murray","D","WA",""
"M001153","Senator, 3rd Class","Lisa","Murkowski","Lisa Murkowski","R","AK",""
"M001170","Senator, 1st Class","Claire","McCaskill","Claire McCaskill","D","MO",""
"M001176","Senator, 2nd Class","Jeff","Merkley","Jeff Merkley","D","OR",""
"M001183","Senator, 1st Class","Joe","Manchin","Joe Manchin","D","WV",""
"N000032","Senator, 1st Class","Bill","Nelson","Bill Nelson","D","FL",""
"N000180","Senator, 1st Class","Ben","Nelson","Ben Nelson","D","NE",""
"P000449","Senator, 3rd Class","Rob","Portman","Rob Portman","R","OH",""
"P000590","Senator, 2nd Class","Mark","Pryor","Mark Pryor","D","AR",""
"P000603","Senator, 3rd Class","Rand","Paul","Rand Paul","R","KY",""
"R000122","Senator, 2nd Class","Jack","Reed","Jack Reed","D","RI",""
"R000146","Senator, 3rd Class","Harry","Reid","Harry Reid","D","NV",""
"R000307","Senator, 2nd Class","Pat","Roberts","Pat Roberts","R","KS",""
"R000361","Senator, 2nd Class","John","Rockefeller","John Rockefeller","D","WV",""
"R000584","Senator, 2nd Class","Jim","Risch","Jim Risch","R","ID",""
"R000595","Senator, 3rd Class","Marco","Rubio","Marco Rubio","R","FL",""
"S000033","Senator, 1st Class","Bernard","Sanders","Bernard Sanders","ID","VT",""
"S000148","Senator, 3rd Class","Charles","Schumer","Charles Schumer","D","NY",""
"S000320","Senator, 3rd Class","Richard","Shelby","Richard Shelby","R","AL",""
"S000663","Senator, 1st Class","Olympia","Snowe","Olympia Snowe","R","ME",""
"S000770","Senator, 1st Class","Debbie","Stabenow","Debbie Stabenow","D","MI",""
"S001141","Senator, 2nd Class","Jeff","Sessions","Jeff Sessions","R","AL",""
"S001181","Senator, 2nd Class","Jeanne","Shaheen","Jeanne Shaheen","D","NH",""
"S001194","Senator, 3rd Class","Brian","Schatz","Brian Schatz","D","HI",""
"T000250","Senator, 3rd Class","John","Thune","John Thune","R","SD",""
"T000461","Senator, 3rd Class","Patrick","Toomey","Patrick Toomey","R","PA",""
"T000464","Senator, 1st Class","Jon","Tester","Jon Tester","D","MT",""
"U000038","Senator, 2nd Class","Mark","Udall","Mark Udall","D","CO",""
"U000039","Senator, 2nd Class","Tom","Udall","Tom Udall","D","NM",""
"V000127","Senator, 3rd Class","David","Vitter","David Vitter","R","LA",""
"W000437","Senator, 1st Class","Roger","Wicker","Roger Wicker","R","MS",""
