id,competitionId,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
1-BPH-DAL,2,TIER_TWO,2017,1,FINISHED,2017-02-11,15:00,Bình Phước,BPH,Bình Phước,1,0,DAL,Đắk Lắk,
1-HUE-NAD,2,TIER_TWO,2017,1,FINISHED,2017-02-11,15:30,Tự Do,HUE,Huế,1,1,NAD,Nam Định,
1-DOT-VTL,2,TIER_TWO,2017,1,FINISHED,2017-02-11,16:00,Đồng Tháp,DOT,Đồng Tháp,0,1,VTL,Viettel,
2-TNI-HUE,2,TIER_TWO,2017,2,FINISHED,2017-02-18,15:30,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,0,3,HUE,Huế,
2-NAD-DOT,2,TIER_TWO,2017,2,FINISHED,2017-02-18,16:00,Thiên Trường,NAD,Nam Định,0,4,DOT,Đồng Tháp,
2-VTL-BPH,2,TIER_TWO,2017,2,FINISHED,2017-02-18,17:00,Hàng Đẫy,VTL,Viettel,1,0,BPH,Bình Phước,
3-BPH-NAD,2,TIER_TWO,2017,3,FINISHED,2017-02-25,15:00,Bình Phước,BPH,Bình Phước,2,1,NAD,Nam Định,
3-DAL-VTL,2,TIER_TWO,2017,3,FINISHED,2017-02-25,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,0,2,VTL,Viettel,
3-DOT-TNI,2,TIER_TWO,2017,3,FINISHED,2017-02-25,16:00,Đồng Tháp,DOT,Đồng Tháp,1,1,TNI,XM Fico - YTL Tây Ninh,
4-HUE-DOT,2,TIER_TWO,2017,4,FINISHED,2017-03-04,15:30,Tự Do,HUE,Huế,4,1,DOT,Đồng Tháp,
4-TNI-BPH,2,TIER_TWO,2017,4,FINISHED,2017-03-04,15:30,Tây Ninh,TNI,XM Fico - YTL Tây Ninh,2,1,BPH,Bình Phước,
4-NAD-DAL,2,TIER_TWO,2017,4,FINISHED,2017-03-04,16:00,Thiên Trường,NAD,Nam Định,2,0,DAL,Đắk Lắk,
