api_uri,contact_form,cook_pvi,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votes_against_party_pct,votes_with_party_pct,votesmart_id,youtube_account
https://api.propublica.org/congress/v1/members/A000069.json,,,,8704,1924-09-11,,,,,Daniel,M,/m/01rbrq,300001,14400,A000069,,False,Akaka,2019-10-07 08:29:38 -0400,,S213,K.,2,0.3,2012,ocd-division/country:us/state:hi,,D,,,1,17,Sen.,HI,,,"Senator, 1st Class",0,657,SenatorAkaka,,2.78,97.22,,senatorakaka
https://api.propublica.org/congress/v1/members/A000360.json,,,N00009888,5,1940-07-03,,senatorlamaralexander,,,Lamar,M,/m/01rbs3,300002,40304,A000360,,False,Alexander,2019-10-07 08:29:38 -0400,,S289,,29,4.41,2008,ocd-division/country:us/state:tn,,R,,https://www.alexander.senate.gov/public/?a=RSS.Feed,2,5,Sen.,TN,,,"Senator, 2nd Class",0,657,SenAlexander,https://www.alexander.senate.gov/public,10.26,89.74,15691,lamaralexander
https://api.propublica.org/congress/v1/members/A000109.json,,,,,1943-12-02,,,,,Wayne,M,,300003,15801,A000109,,False,Allard,2019-10-07 08:29:38 -0400,,S250,A.,23,3.5,2008,ocd-division/country:us/state:co,,R,,,2,11,Sen.,CO,,,"Senator, 2nd Class",0,657,,,10.21,89.79,,
https://api.propublica.org/congress/v1/members/B001261.json,,,N00006236,1024777,1952-07-21,,johnbarrasso,,,John,M,/m/02rsm32,412251,40707,B001261,,False,Barrasso,2019-10-07 08:29:38 -0400,,S317,,0,0.0,2008,ocd-division/country:us/state:wy,,R,,https://www.barrasso.senate.gov/public/?a=rss.feed,1,1,Sen.,WY,,,"Senator, 1st Class",0,431,SenJohnBarrasso,https://www.barrasso.senate.gov,12.65,87.35,52662,barrassowyo
https://api.propublica.org/congress/v1/members/B000243.json,,,,1727,1941-12-11,,,,,Max,M,/m/01rcm2,300005,14203,B000243,,False,Baucus,2019-10-07 08:29:38 -0400,,S127,,2,0.3,2008,ocd-division/country:us/state:mt,,D,,,2,29,Sen.,MT,,,"Senator, 2nd Class",0,657,,http://www.baucus.senate.gov,9.41,90.59,,SenatorBaucus
https://api.propublica.org/congress/v1/members/B001233.json,,,,,1955-12-26,,,,,Evan,M,/m/01rcnr,300006,49901,B001233,,False,Bayh,2019-10-07 08:29:38 -0400,,S264,,19,2.89,2010,ocd-division/country:us/state:in,,D,,,3,9,Sen.,IN,,,"Senator, 3rd Class",0,657,,,15.85,84.15,,SenEvanBayh
https://api.propublica.org/congress/v1/members/B000382.json,,,,25708,1933-09-18,,,,,Robert,M,/m/01xtg9,300007,49307,B000382,,False,Bennett,2019-10-07 08:29:38 -0400,,S231,F.,8,1.22,2010,ocd-division/country:us/state:ut,,R,,,3,15,Sen.,UT,,,"Senator, 3rd Class",0,657,,,11.41,88.59,,SenatorBennett
https://api.propublica.org/congress/v1/members/B000444.json,,,,34,1942-11-20,,,,,Joseph,M,,300008,14101,B000444,,False,Biden,2019-10-07 08:29:38 -0400,,S010,R.,209,31.81,2008,ocd-division/country:us/state:de,,D,,,2,35,Sen.,DE,,Jr.,"Senator, 2nd Class",0,657,,,2.91,97.09,,
https://api.propublica.org/congress/v1/members/B000468.json,,,,590,1943-10-03,,,,,Jeff,M,/m/01xck2,300009,15101,B000468,,False,Bingaman,2019-10-07 08:29:38 -0400,,S167,,8,1.22,2012,ocd-division/country:us/state:nm,,D,,,1,25,Sen.,NM,,,"Senator, 1st Class",0,657,jeffbingaman,,3.43,96.57,,SenJeffBingaman
https://api.propublica.org/congress/v1/members/B000611.json,,,,2360,1939-03-06,,,,,Christopher,M,/m/01_6h2,300010,15500,B000611,,False,Bond,2019-10-07 08:29:38 -0400,,S200,S.,27,4.11,2010,ocd-division/country:us/state:mo,,R,,,3,21,Sen.,MO,,,"Senator, 3rd Class",0,657,,,12.68,87.32,,CSBondMO
https://api.propublica.org/congress/v1/members/B000711.json,,,,2470,1940-11-11,,senatorboxer,,,Barbara,F,/m/01c1n5,300011,15011,B000711,,False,Boxer,2019-10-07 08:29:38 -0400,,S223,,37,5.63,2010,ocd-division/country:us/state:ca,,D,,https://www.boxer.senate.gov/rss/?p=release,3,15,Sen.,CA,,,"Senator, 3rd Class",3,657,SenatorBoxer,https://www.boxer.senate.gov,4.4,95.6,,SenatorBoxer
https://api.propublica.org/congress/v1/members/B000944.json,,,N00003535,5051,1952-11-09,,SenatorSherrodBrown,,,Sherrod,M,/m/034s80,400050,29389,B000944,,False,Brown,2019-10-07 08:29:38 -0400,,S307,,10,1.52,2012,ocd-division/country:us/state:oh,,D,,,1,1,Sen.,OH,,,"Senator, 1st Class",0,657,SenSherrodBrown,https://www.brown.senate.gov,3.28,96.72,27018,SherrodBrownOhio
https://api.propublica.org/congress/v1/members/B000953.json,,,,,1956-09-12,,,,,Sam,M,/m/0202ny,300013,29523,B000953,,False,Brownback,2019-10-07 08:29:38 -0400,,S249,,142,21.61,2010,ocd-division/country:us/state:ks,,R,,,3,13,Sen.,KS,,,"Senator, 3rd Class",0,657,SenSamBrownback,,10.08,89.92,,SenatorSamBrownback
https://api.propublica.org/congress/v1/members/B001066.json,,,,1457,1931-10-23,,,,,Jim,M,/m/0lbm2,300014,15405,B001066,,False,Bunning,2019-10-07 08:29:38 -0400,,S265,,21,3.2,2010,ocd-division/country:us/state:ky,,R,,,3,9,Sen.,KY,,,"Senator, 3rd Class",0,657,,,12.26,87.74,,SenJimBunning
https://api.propublica.org/congress/v1/members/B001135.json,,,N00002221,31054,1955-11-30,,SenatorRichardBurr,,,Richard,M,/m/03g_s9,400054,29548,B001135,,False,Burr,2019-10-07 08:29:38 -0400,,S300,M.,19,2.89,2010,ocd-division/country:us/state:nc,,R,,,3,3,Sen.,NC,,,"Senator, 3rd Class",1,657,SenatorBurr,https://www.burr.senate.gov,10.18,89.82,21787,SenatorRichardBurr
https://api.propublica.org/congress/v1/members/B001210.json,,,,,1917-11-20,,,,,Robert,M,/m/06bss,300016,1366,B001210,,False,Byrd,2019-10-07 08:29:38 -0400,,S017,C.,65,9.89,2012,ocd-division/country:us/state:wv,,D,,,1,49,Sen.,WV,,,"Senator, 1st Class",0,657,,,10.6,89.4,,
https://api.propublica.org/congress/v1/members/C000127.json,,,N00007836,26137,1958-10-13,,senatorcantwell,,,Maria,F,/m/01x68t,300018,39310,C000127,,False,Cantwell,2019-10-07 08:29:38 -0400,,S275,,7,1.07,2012,ocd-division/country:us/state:wa,,D,,,1,7,Sen.,WA,,,"Senator, 1st Class",0,657,SenatorCantwell,https://www.cantwell.senate.gov,4.35,95.65,27122,SenatorCantwell
https://api.propublica.org/congress/v1/members/C000141.json,,,N00001955,4004,1943-10-05,,senatorbencardin,,,Benjamin,M,/m/025k3k,400064,15408,C000141,,False,Cardin,2019-10-07 08:29:38 -0400,,S308,L.,5,0.76,2012,ocd-division/country:us/state:md,,D,,,1,1,Sen.,MD,,,"Senator, 1st Class",0,657,SenatorCardin,https://www.cardin.senate.gov,2.17,97.83,26888,senatorcardin
https://api.propublica.org/congress/v1/members/C000174.json,,,N00012508,663,1947-01-23,,tomcarper,,,Thomas,M,/m/01xw7t,300019,15015,C000174,,False,Carper,2019-11-18 02:30:22 -0500,,S277,R.,7,1.07,2012,ocd-division/country:us/state:de,,D,,https://www.carper.senate.gov/public/?a=RSS.Feed,1,7,Sen.,DE,,,"Senator, 1st Class",0,657,SenatorCarper,https://www.carper.senate.gov/public,10.11,89.89,22421,senatorcarper
https://api.propublica.org/congress/v1/members/C001070.json,,,N00027503,47036,1960-04-13,,SenatorBobCasey,,,Bob,M,/m/047ymw,412246,40703,C001070,,False,Casey,2019-10-07 08:29:38 -0400,,S309,,0,0.0,2012,ocd-division/country:us/state:pa,,D,,,1,1,Sen.,PA,,,"Senator, 1st Class",0,657,SenBobCasey,https://www.casey.senate.gov,4.62,95.38,2541,SenatorBobCasey
https://api.propublica.org/congress/v1/members/C000286.json,,,,36571,1943-11-10,,SaxbyChambliss,,,Saxby,M,/m/01xcms,300021,29512,C000286,,False,Chambliss,2019-10-07 08:29:38 -0400,,S290,,12,1.83,2008,ocd-division/country:us/state:ga,,R,,,2,5,Sen.,GA,,,"Senator, 2nd Class",0,657,SaxbyChambliss,http://www.chambliss.senate.gov,7.31,92.69,,SenatorChambliss
https://api.propublica.org/congress/v1/members/C001041.json,,,,,1947-10-26,,,,,Hillary,F,,300022,40105,C001041,,False,Clinton,2019-10-07 08:29:38 -0400,,S278,Rodham,208,31.66,2012,ocd-division/country:us/state:ny,,D,,,1,7,Sen.,NY,,,"Senator, 1st Class",0,657,,,2.47,97.53,,
https://api.propublica.org/congress/v1/members/C000560.json,,,,36751,1948-03-14,,,,,Tom,M,/m/03wnjr,400576,29555,C000560,,False,Coburn,2019-10-07 08:29:38 -0400,,S301,,50,7.61,2010,ocd-division/country:us/state:ok,,R,,,3,3,Sen.,OK,,,"Senator, 3rd Class",0,657,TomCoburn,http://www.coburn.senate.gov,19.33,80.67,,SenatorCoburn
https://api.propublica.org/congress/v1/members/C000567.json,,,N00003328,1200,1937-12-07,,,,,Thad,M,/m/01fmcd,300023,14009,C000567,,False,Cochran,2019-10-07 08:29:38 -0400,,S136,,9,1.37,2008,ocd-division/country:us/state:ms,,R,,,2,29,Sen.,MS,,,"Senator, 2nd Class",0,657,SenThadCochran,https://www.cochran.senate.gov,11.92,88.08,53312,sencochran
https://api.propublica.org/congress/v1/members/C001057.json,,,,,1949-08-17,,,,,Norm,M,,300024,40302,C001057,,False,Coleman,2019-10-07 08:29:38 -0400,,S291,,23,3.5,2008,ocd-division/country:us/state:mn,,R,,,2,5,Sen.,MN,,,"Senator, 2nd Class",0,657,,,20.91,79.09,,
