"id","title","firstName","lastName","name","partyShort","stateAbbreviation","leadershipRole"
"A000009","Senator, 3rd Class","James","Abdnor","James Abdnor","R","SD",""
"A000208","Senator, 3rd Class","Mark","Andrews","Mark Andrews","R","ND",""
"A000219","Senator, 2nd Class","William","Armstrong","William Armstrong","R","CO",""
"B000243","Senator, 2nd Class","Max","Baucus","Max Baucus","D","MT",""
"B000401","Senator, 1st Class","Lloyd","Bentsen","Lloyd Bentsen","D","TX",""
"B000444","Senator, 2nd Class","Joseph","Biden","Joseph Biden","D","DE",""
"B000468","Senator, 1st Class","Jeff","Bingaman","Jeff Bingaman","D","NM",""
"B000639","Senator, 2nd Class","David","Boren","David Boren","D","OK",""
"B000647","Senator, 2nd Class","Rudolph","Boschwitz","Rudolph Boschwitz","R","MN",""
"B000966","Senator, 3rd Class","James","Broyhill","James Broyhill","R","NC",""
"B001057","Senator, 3rd Class","Dale","Bumpers","Dale Bumpers","D","AR",""
"B001077","Senator, 1st Class","Quentin","Burdick","Quentin Burdick","D","ND",""
"B001210","Senator, 1st Class","Robert","Byrd","Robert Byrd","D","WV",""
"B001225","Senator, 2nd Class","William","Bradley","William Bradley","D","NJ",""
"C000269","Senator, 1st Class","John","Chafee","John Chafee","R","RI",""
"C000322","Senator, 3rd Class","Eugene","Chappie","Eugene Chappie","R","WA",""
"C000356","Senator, 1st Class","Lawton","Chiles","Lawton Chiles","D","FL",""
"C000567","Senator, 2nd Class","Thad","Cochran","Thad Cochran","R","MS",""
"C000598","Senator, 2nd Class","William","Cohen","William Cohen","R","ME",""
"C000877","Senator, 3rd Class","Alan","Cranston","Alan Cranston","D","CA",""
"D000018","Senator, 3rd Class","Alfonse","D'Amato","Alfonse D'Amato","R","NY",""
"D000030","Senator, 1st Class","John","Danforth","John Danforth","R","MO",""
"D000185","Senator, 1st Class","Dennis","DeConcini","Dennis DeConcini","D","AZ",""
"D000259","Senator, 3rd Class","Jeremiah","Denton","Jeremiah Denton","R","AL",""
"D000366","Senator, 3rd Class","Alan","Dixon","Alan Dixon","D","IL",""
"D000388","Senator, 3rd Class","Christopher","Dodd","Christopher Dodd","D","CT",""
"D000401","Senator, 3rd Class","Robert","Dole","Robert Dole","R","KS",""
"D000407","Senator, 2nd Class","Pete","Domenici","Pete Domenici","R","NM",""
"D000566","Senator, 1st Class","David","Durenberger","David Durenberger","R","MN",""
"E000004","Senator, 3rd Class","Thomas","Eagleton","Thomas Eagleton","D","MO",""
"E000017","Senator, 3rd Class","John","East","John East","R","NC",""
"E000236","Senator, 1st Class","Daniel","Evans","Daniel Evans","R","WA",""
"E000284","Senator, 2nd Class","J. James","Exon","J. James Exon","D","NE",""
"F000268","Senator, 3rd Class","Wendell","Ford","Wendell Ford","D","KY",""
"G000072","Senator, 3rd Class","Edwin","Garn","Edwin Garn","R","UT",""
"G000236","Senator, 3rd Class","John","Glenn","John Glenn","D","OH",""
"G000267","Senator, 3rd Class","Barry","Goldwater","Barry Goldwater","R","AZ",""
"G000321","Senator, 2nd Class","Albert","Gore","Albert Gore","D","TN",""
"G000333","Senator, 3rd Class","Slade","Gorton","Slade Gorton","R","WA",""
"G000365","Senator, 2nd Class","Phil","Gramm","Phil Gramm","R","TX",""
"G000386","Senator, 3rd Class","Charles","Grassley","Charles Grassley","R","IA",""
"H000206","Senator, 2nd Class","Tom","Harkin","Tom Harkin","D","IA",""
"H000287","Senator, 3rd Class","Gary","Hart","Gary Hart","D","CO",""
"H000338","Senator, 1st Class","Orrin","Hatch","Orrin Hatch","R","UT",""
"H000343","Senator, 2nd Class","Mark","Hatfield","Mark Hatfield","R","OR",""
"H000374","Senator, 3rd Class","Paula","Hawkins","Paula Hawkins","R","FL",""
"H000439","Senator, 1st Class","Jacob","Hecht","Jacob Hecht","R","NV",""
"H000445","Senator, 2nd Class","Howell","Heflin","Howell Heflin","D","AL",""
"H000456","Senator, 1st Class","Henry","Heinz","Henry Heinz","R","PA",""
"H000463","Senator, 2nd Class","Jesse","Helms","Jesse Helms","R","NC",""
"H000725","Senator, 3rd Class","Ernest","Hollings","Ernest Hollings","D","SC",""
"H000951","Senator, 2nd Class","Gordon","Humphrey","Gordon Humphrey","R","NH",""
"I000025","Senator, 3rd Class","Daniel","Inouye","Daniel Inouye","D","HI",""
"J000189","Senator, 2nd Class","John","Johnston","John Johnston","D","LA",""
"K000017","Senator, 2nd Class","Nancy","Kassebaum","Nancy Kassebaum","R","KS",""
"K000019","Senator, 3rd Class","Robert","Kasten","Robert Kasten","R","WI",""
"K000105","Senator, 1st Class","Edward","Kennedy","Edward Kennedy","D","MA",""
"K000148","Senator, 2nd Class","John","Kerry","John Kerry","D","MA",""
"L000123","Senator, 1st Class","Frank","Lautenberg","Frank Lautenberg","D","NJ",""
"L000148","Senator, 3rd Class","Paul","Laxalt","Paul Laxalt","R","NV",""
"L000174","Senator, 3rd Class","Patrick","Leahy","Patrick Leahy","D","VT",""
"L000261","Senator, 2nd Class","Carl","Levin","Carl Levin","D","MI",""
"L000428","Senator, 3rd Class","Russell","Long","Russell Long","D","LA",""
"L000504","Senator, 1st Class","Richard","Lugar","Richard Lugar","R","IN",""
"M000241","Senator, 3rd Class","Charles","Mathias","Charles Mathias","R","MD",""
"M000250","Senator, 1st Class","Spark","Matsunaga","Spark Matsunaga","D","HI",""
"M000257","Senator, 3rd Class","Mack","Mattingly","Mack Mattingly","R","GA",""
"M000346","Senator, 2nd Class","James","McClure","James McClure","R","ID",""
"M000355","Senator, 2nd Class","Mitch","McConnell","Mitch McConnell","R","KY",""
"M000635","Senator, 1st Class","John","Melcher","John Melcher","D","MT",""
"M000678","Senator, 1st Class","Howard","Metzenbaum","Howard Metzenbaum","D","OH",""
"M000811","Senator, 1st Class","George","Mitchell","George Mitchell","D","ME",""
"M001054","Senator, 1st Class","Daniel","Moynihan","Daniel Moynihan","D","NY",""
"M001085","Senator, 3rd Class","Frank","Murkowski","Frank Murkowski","R","AK",""
"N000102","Senator, 3rd Class","Don","Nickles","Don Nickles","R","OK",""
"N000171","Senator, 2nd Class","Samuel","Nunn","Samuel Nunn","D","GA",""
"P000009","Senator, 3rd Class","Robert","Packwood","Robert Packwood","R","OR",""
"P000193","Senator, 2nd Class","Claiborne","Pell","Claiborne Pell","D","RI",""
"P000513","Senator, 2nd Class","Larry","Pressler","Larry Pressler","R","SD",""
"P000553","Senator, 1st Class","William","Proxmire","William Proxmire","D","WI",""
"P000556","Senator, 2nd Class","David","Pryor","David Pryor","D","AR",""
"Q000007","Senator, 3rd Class","James","Quayle","James Quayle","R","IN",""
