number_of_dates,percentage,symbol
0,-1,ACG
0,-1,AGE
0,-1,AMP
0,-1,APL
0,-1,APT
0,-1,ATG
0,-1,AUM
0,-1,BAF
0,-1,BBH
0,-1,BCA
0,-1,BCB
0,-1,BCV
0,-1,BGW
0,-1,BIG
0,-1,BIO
0,-1,BLN
0,-1,BLW
0,-1,BMG
0,-1,BMN
0,-1,BNW
0,-1,BRS
0,-1,BTG
0,-1,BVL
0,-1,BXH
0,-1,CAB
0,-1,CAR
0,-1,CCT
0,-1,CDG
0,-1,CDH
0,-1,CE1
0,-1,CFV
0,-1,CHC
0,-1,CLG
0,-1,CMK
0,-1,CMP
0,-1,CMW
0,-1,CNA
0,-1,CPH
0,-1,CST
0,-1,CVP
0,-1,DAN
0,-1,DBW
0,-1,DCG
0,-1,DCH
0,-1,DDH
0,-1,DFF
0,-1,DHB
0,-1,DLT
0,-1,DM7
0,-1,DMN
0,-1,DNN
0,-1,DPS
0,-1,DSD
0,-1,DTH
0,-1,DVM
0,-1,DVW
0,-1,DWC
0,-1,DXS
0,-1,E12
0,-1,EMG
0,-1,EPC
0,-1,FBA
0,-1,FBC
0,-1,FGL
0,-1,FHN
0,-1,FSO
0,-1,FTI
0,-1,GE2
0,-1,GEE
0,-1,GH3
0,-1,GLC
0,-1,GLW
0,-1,GMH
0,-1,HFX
0,-1,HGT
0,-1,HHN
0,-1,HHR
0,-1,HKB
0,-1,HLR
0,-1,HMR
0,-1,HNR
0,-1,HSV
0,-1,HTR
0,-1,HTW
0,-1,IBD
0,-1,IBN
0,-1,IRC
0,-1,KAC
0,-1,KHG
0,-1,KHW
0,-1,KLM
0,-1,KSF
0,-1,LAW
0,-1,LCC
0,-1,LCD
0,-1,LCW
0,-1,LDW
0,-1,LG9
0,-1,LNC
0,-1,LPT
0,-1,LQN
0,-1,LSG
0,-1,LWS
0,-1,LYF
0,-1,MBN
0,-1,MDA
0,-1,MEF
0,-1,MES
0,-1,MGC
0,-1,MGR
0,-1,MIE
0,-1,MLC
0,-1,MPY
0,-1,MQB
0,-1,MTB
0,-1,MTC
0,-1,NAU
0,-1,NDW
0,-1,NHV
0,-1,NQB
0,-1,NQT
0,-1,NVP
0,-1,NWT
0,-1,NXT
0,-1,ODE
0,-1,PAI
0,-1,PAP
0,-1,PAT
0,-1,PCH
0,-1,PPT
0,-1,PQN
0,-1,PTG
0,-1,PTN
0,-1,PTX
0,-1,PX1
0,-1,PXC
0,-1,QLT
0,-1,QNW
0,-1,RBC
0,-1,S72
0,-1,SAL
0,-1,SCG
0,-1,SCO
0,-1,SCV
0,-1,SCY
0,-1,SGI
0,-1,SHX
0,-1,SJC
0,-1,SQC
0,-1,SSF
0,-1,SSH
0,-1,STS
0,-1,STW
0,-1,SVH
0,-1,SZG
0,-1,TA3
0,-1,TAG
0,-1,TB8
0,-1,TBH
0,-1,TBR
0,-1,TBT
0,-1,TBX
0,-1,TED
0,-1,TET
0,-1,THN
0,-1,THS
0,-1,TIN
0,-1,TKA
0,-1,TKG
0,-1,TNP
0,-1,TOS
0,-1,TQN
0,-1,TQW
0,-1,TS3
0,-1,TTS
0,-1,TV6
0,-1,TVW
0,-1,UDL
0,-1,UEM
0,-1,UMC
0,-1,USC
0,-1,VAB
0,-1,VAT
0,-1,VBG
0,-1,VCE
0,-1,VCT
0,-1,VDB
0,-1,VHF
0,-1,VIR
0,-1,VKP
0,-1,VLP
0,-1,VMA
0,-1,VPW
0,-1,VTM
0,-1,VTQ
0,-1,VTZ
0,-1,VUA
0,-1,VVS
0,-1,X77
0,-1,XMD
0,-1,XMP
0,-1,YTC
1,0.0,ATS
1,0.0,BHG
1,0.0,BMD
1,0.0,BSD
1,0.0,BTH
3,0.0,CBS
1,0.0,CEG
1,0.0,CH5
1,0.0,CMF
1,0.0,CPA
1,0.0,DLD
1,0.0,DNT
1,0.0,DOC
1,0.0,DXL
1,0.0,FCC
3,0.0,FRM
1,0.0,GER
1,0.0,HC1
1,0.0,HRB
1,0.0,IN4
1,0.0,ISG
1,0.0,L62
4,0.0,LBC
1,0.0,MCI
2,0.0,MND
2,0.0,MTH
1,0.0,MTS
1,0.0,NAC
1,0.0,NFC
1,0.0,NJC
1,0.0,NLS
1,0.0,NSL
1,0.0,NSS
1,0.0,NTF
1,0.0,PID
1,0.0,PLO
4,0.0,PWS
1,0.0,QNT
1,0.0,SDB
1,0.0,TAN
3,0.0,TCJ
1,0.0,TCK
1,0.0,TMW
1,0.0,TRT
1,0.0,UCT
1,0.0,VHH
1,0.0,VIE
4,0.0,VLF
1,0.0,VTG
1,0.0,VTI
1,0.0,XDH
3,0.55,C22
3,1.27,MCC
2,1.35,HLT
2,1.39,HAV
2,1.47,QNU
25,1.49,TNB
58,1.56,CHP
8,1.82,HJC
2,1.88,TVM
58,1.89,GAB
6,1.91,VLA
2,2.0,SAP
7,2.05,VXT
58,2.06,KOS
53,2.08,BWS
9,2.24,VSF
58,2.44,DHT
47,2.64,THI
8,2.71,BLT
38,2.73,CTB
11,2.86,TOP
58,2.89,CTF
20,2.89,SVC
19,2.96,HJS
9,3.02,QST
50,3.17,PMB
3,3.36,CCV
13,3.37,BTV
7,3.43,DTI
4,3.55,ACS
58,3.55,SMB
5,3.55,SP2
13,3.59,HPD
10,3.59,RCD
11,3.67,HNP
13,3.68,QPH
4,3.7,NDP
11,3.73,TPS
58,3.73,VPD
41,3.77,ABT
6,3.8,CX8
54,3.85,SRF
3,3.87,RAT
58,3.93,SJD
10,4.0,PVH
58,4.04,DHM
56,4.07,TMP
21,4.1,PHS
58,4.13,VCP
2,4.17,JOS
2,4.29,PLA
22,4.31,ICC
15,4.32,KMT
56,4.41,LM8
57,4.49,CAV
12,4.52,DTT
2,4.54,HGM
7,4.54,SEP
9,4.59,BBM
58,4.61,SBA
58,4.61,VPI
43,4.63,S4A
58,4.65,GHC
2,4.65,HPM
2,4.69,BED
52,4.73,NET
13,4.74,SGC
44,4.81,PGI
46,4.84,HU3
41,4.86,BTT
7,4.87,TA6
58,4.88,BTP
5,4.91,TW3
11,4.95,TV1
4,4.97,ECI
53,5.06,VDP
37,5.09,SBD
10,5.12,CSI
9,5.14,KST
20,5.16,VCW
55,5.19,BSA
58,5.25,DDG
23,5.25,VNC
15,5.26,AVC
58,5.28,DMC
3,5.28,TOW
58,5.33,KHP
58,5.36,DHG
58,5.36,TYA
58,5.37,TLG
11,5.39,PBT
22,5.41,TDB
29,5.44,HEJ
58,5.5,NT2
6,5.51,DSV
46,5.51,QHW
3,5.53,HAM
8,5.54,VGL
58,5.55,HDA
9,5.56,PEQ
58,5.56,TBC
2,5.56,TNM
2,5.56,TVG
3,5.57,HGW
18,5.58,KTL
17,5.59,PSC
50,5.69,RCL
46,5.73,POT
46,5.74,PNC
58,5.78,ASP
11,5.88,BLF
24,5.9,PCC
11,5.9,PSN
49,5.91,SJE
25,5.95,SFC
11,5.95,TVA
19,5.97,DND
17,6.0,PEN
52,6.09,OPC
2,6.1,CDR
15,6.11,BTU
53,6.12,VNS
2,6.17,DLR
56,6.18,DAT
43,6.19,SPM
57,6.3,NNG
58,6.38,NCT
58,6.39,VSH
56,6.41,AAM
47,6.43,CDP
48,6.44,IFS
32,6.47,ISH
29,6.47,SDK
7,6.47,VTL
8,6.52,PHH
58,6.54,UIC
45,6.55,VIN
58,6.56,CDC
17,6.56,SIV
58,6.69,FIR
54,6.69,LDP
15,6.7,PMP
14,6.71,VXP
23,6.72,MCP
58,6.77,PNJ
58,6.8,DBD
57,6.81,SED
58,6.82,TC6
57,6.83,ASG
45,6.83,BCF
58,6.83,BHN
47,6.83,QTC
58,6.83,VC3
56,6.85,NSC
33,6.91,HNF
