number_of_dates,percentage,symbol
0,-1,AGE
0,-1,AUM
0,-1,BBH
0,-1,BCB
0,-1,BIG
0,-1,BLW
0,-1,BNW
0,-1,CAB
0,-1,CAR
0,-1,CDG
0,-1,CDH
0,-1,CFV
0,-1,CHC
0,-1,CMK
0,-1,CMP
0,-1,CMW
0,-1,CNA
0,-1,CNN
0,-1,CPH
0,-1,CVP
0,-1,DAC
0,-1,DBW
0,-1,DCG
0,-1,DM7
0,-1,DNN
0,-1,DSD
0,-1,DTH
0,-1,DVM
0,-1,DVW
0,-1,E12
0,-1,EMG
0,-1,FBA
0,-1,FBC
0,-1,FCC
0,-1,FCS
0,-1,FSO
0,-1,FTI
0,-1,GEE
0,-1,GH3
0,-1,GLC
0,-1,GLW
0,-1,GMH
0,-1,HGT
0,-1,HHN
0,-1,HHR
0,-1,HKP
0,-1,HMR
0,-1,HTR
0,-1,HTW
0,-1,IBN
0,-1,IRC
0,-1,KHW
0,-1,LCW
0,-1,LDW
0,-1,LNC
0,-1,LQN
0,-1,LSG
0,-1,LWS
0,-1,LYF
0,-1,MBN
0,-1,MCC
0,-1,MDA
0,-1,MEF
0,-1,MES
0,-1,MGR
0,-1,MLC
0,-1,MQB
0,-1,MTB
0,-1,NAC
0,-1,NAU
0,-1,NDW
0,-1,NLS
0,-1,NQT
0,-1,NSS
0,-1,ODE
0,-1,PAI
0,-1,PAT
0,-1,PCH
0,-1,PLE
0,-1,PPT
0,-1,PQN
0,-1,PTN
0,-1,PX1
0,-1,QNT
0,-1,QNW
0,-1,RBC
0,-1,SCV
0,-1,SCY
0,-1,SHX
0,-1,SSF
0,-1,STW
0,-1,SVH
0,-1,TAN
0,-1,TAW
0,-1,TB8
0,-1,TBR
0,-1,TBX
0,-1,TCJ
0,-1,TCK
0,-1,TED
0,-1,THN
0,-1,TKA
0,-1,TQN
0,-1,TQW
0,-1,UEM
0,-1,VAT
0,-1,VBG
0,-1,VCE
0,-1,VDB
0,-1,VHF
0,-1,VKP
0,-1,VLP
0,-1,VMA
0,-1,VPW
0,-1,VTM
0,-1,VTQ
0,-1,VUA
0,-1,VVS
0,-1,VXT
0,-1,X26
0,-1,X77
0,-1,XMD
1,0.0,BCV
1,0.0,BED
1,0.0,BMD
1,0.0,CE1
1,0.0,DCH
2,0.0,DDH
1,0.0,EPC
2,0.0,FHN
1,0.0,HC1
1,0.0,HNR
1,0.0,IBD
1,0.0,IN4
1,0.0,LAW
1,0.0,LCC
2,0.0,MND
1,0.0,MPY
1,0.0,NVP
4,0.0,PMJ
1,0.0,PTG
1,0.0,PTX
1,0.0,PXC
1,0.0,SQC
1,0.0,THU
1,0.0,TPS
2,0.0,TRT
1,0.0,UCT
1,0.0,UDL
1,0.0,VVN
4,0.0,VXP
1,0.0,XDH
3,0.42,DPD
3,0.74,DSV
60,0.81,GMA
66,1.06,GAB
65,1.46,FOC
3,1.62,MIE
41,1.78,ND2
64,1.81,OPC
7,2.0,HPM
57,2.12,CAV
64,2.39,NET
4,2.44,ATS
66,2.44,SGN
34,2.63,BCF
66,2.75,NSC
66,2.77,HND
66,3.02,SAS
66,3.06,IMP
65,3.09,SHE
41,3.14,HDW
62,3.16,FT1
66,3.25,CDN
66,3.31,PPC
66,3.34,TRA
66,3.45,BHN
65,3.45,HAD
66,3.54,FPT
66,3.59,CLL
55,3.59,DHD
66,3.59,TBC
66,3.61,SZB
43,3.65,SDK
66,3.73,VNM
66,3.76,CTF
2,3.84,BGW
66,3.85,TCW
65,3.87,TDP
66,3.9,EID
66,3.91,ABC
58,4.01,VDP
66,4.02,VCB
66,4.06,DHT
58,4.06,HAS
49,4.07,BDG
66,4.09,VAB
66,4.13,VTB
10,4.14,HLB
53,4.14,S4A
56,4.15,ADP
59,4.17,VBC
66,4.19,AGM
47,4.19,SBH
14,4.23,HES
66,4.27,BAB
3,4.34,CMF
66,4.34,TYA
66,4.35,MBB
39,4.36,SDV
61,4.4,BBC
7,4.42,DNT
38,4.44,BTW
66,4.48,NCT
15,4.51,ARM
66,4.51,VRG
64,4.55,HTV
2,4.55,VNY
66,4.6,ASG
40,4.6,TR1
24,4.64,SAF
66,4.65,AGP
52,4.68,PMC
60,4.72,SGS
66,4.73,ACG
66,4.75,BIC
50,4.75,QSP
66,4.79,VNL
4,4.81,SPH
66,4.87,KOS
34,4.88,SGD
66,4.9,MCH
