"id","title","firstName","lastName","name","partyShort","stateAbbreviation","leadershipRole"
"A000010","Senator, 2nd Class","Hazel","Abel","Hazel Abel","R","NE",""
"A000062","Senator, 3rd Class","George","Aiken","George Aiken","R","VT",""
"A000186","Senator, 2nd Class","Clinton","Anderson","Clinton Anderson","D","NM",""
"B000176","Senator, 1st Class","Frank","Barrett","Frank Barrett","R","WY",""
"B000271","Senator, 1st Class","James","Beall","James Beall","R","MD",""
"B000356","Senator, 3rd Class","George","Bender","George Bender","R","OH",""
"B000384","Senator, 3rd Class","Wallace","Bennett","Wallace Bennett","R","UT",""
"B000436","Senator, 3rd Class","Alan","Bible","Alan Bible","D","NV",""
"B000709","Senator, 2nd Class","Eva","Bowring","Eva Bowring","R","NE",""
"B000820","Senator, 1st Class","John","Bricker","John Bricker","R","OH",""
"B000823","Senator, 2nd Class","Henry","Bridges","Henry Bridges","R","NH",""
"B000913","Senator, 3rd Class","Ernest","Brown","Ernest Brown","R","NV",""
"B001099","Senator, 3rd Class","Thomas","Burke","Thomas Burke","D","OH",""
"B001167","Senator, 3rd Class","Prescott","Bush","Prescott Bush","R","CT",""
"B001177","Senator, 1st Class","Hugh","Butler","Hugh Butler","R","NE",""
"B001180","Senator, 3rd Class","John","Butler","John Butler","R","MD",""
"B001208","Senator, 1st Class","Harry","Byrd","Harry Byrd","D","VA",""
"C000128","Senator, 3rd Class","Homer","Capehart","Homer Capehart","R","IN",""
"C000154","Senator, 3rd Class","Frank","Carlson","Frank Carlson","R","KS",""
"C000221","Senator, 3rd Class","Francis","Case","Francis Case","R","SD",""
"C000338","Senator, 1st Class","Dennis","Chavez","Dennis Chavez","D","NM",""
"C000506","Senator, 3rd Class","Earle","Clements","Earle Clements","D","KY",""
"C000758","Senator, 2nd Class","John","Cooper","John Cooper","R","KY",""
"C000774","Senator, 2nd Class","Guy","Cordon","Guy Cordon","R","OR",""
"C000802","Senator, 3rd Class","Norris","Cotton","Norris Cotton","R","NH",""
"C000906","Senator, 2nd Class","Edward","Crippa","Edward Crippa","R","WY",""
"C001006","Senator, 2nd Class","Carl","Curtis","Carl Curtis","R","NE",""
"D000031","Senator, 2nd Class","Charles","Daniel","Charles Daniel","D","SC",""
"D000036","Senator, 1st Class","Marion","Daniel","Marion Daniel","D","TX",""
"D000360","Senator, 3rd Class","Everett","Dirksen","Everett Dirksen","R","IL",""
"D000456","Senator, 2nd Class","Paul","Douglas","Paul Douglas","D","IL",""
"D000516","Senator, 3rd Class","James","Duff","James Duff","R","PA",""
"D000585","Senator, 2nd Class","Henry","Dworshak","Henry Dworshak","R","ID",""
"E000018","Senator, 2nd Class","James","Eastland","James Eastland","D","MS",""
"E000112","Senator, 2nd Class","Allen","Ellender","Allen Ellender","D","LA",""
"E000210","Senator, 3rd Class","Joseph","Ervin","Joseph Ervin","D","NC",""
"F000081","Senator, 2nd Class","Homer","Ferguson","Homer Ferguson","R","MI",""
"F000190","Senator, 1st Class","Ralph","Flanders","Ralph Flanders","R","VT",""
"F000356","Senator, 2nd Class","Joseph","Frear","Joseph Frear","D","DE",""
"F000401","Senator, 3rd Class","James","Fulbright","James Fulbright","D","AR",""
"G000131","Senator, 3rd Class","Walter","George","Walter George","D","GA",""
"G000205","Senator, 2nd Class","Guy","Gillette","Guy Gillette","D","IA",""
"G000267","Senator, 1st Class","Barry","Goldwater","Barry Goldwater","R","AZ",""
"G000320","Senator, 1st Class","Albert","Gore","Albert Gore","D","TN",""
"G000418","Senator, 2nd Class","Theodore","Green","Theodore Green","D","RI",""
"G000481","Senator, 2nd Class","Dwight","Griswold","Dwight Griswold","R","NE",""
"H000385","Senator, 3rd Class","Carl","Hayden","Carl Hayden","D","AZ",""
"H000495","Senator, 2nd Class","Robert","Hendrickson","Robert Hendrickson","R","NJ",""
"H000502","Senator, 3rd Class","Thomas","Hennings","Thomas Hennings","D","MO",""
"H000559","Senator, 3rd Class","Bourke","Hickenlooper","Bourke Hickenlooper","R","IA",""
"H000598","Senator, 3rd Class","Joseph","Hill","Joseph Hill","D","AL",""
"H000679","Senator, 3rd Class","Clyde","Hoey","Clyde Hoey","D","NC",""
"H000720","Senator, 1st Class","Spessard","Holland","Spessard Holland","D","FL",""
"H000875","Senator, 1st Class","Roman","Hruska","Roman Hruska","R","NE",""
"H000953","Senator, 2nd Class","Hubert","Humphrey","Hubert Humphrey","I","MN",""
"H000975","Senator, 2nd Class","Lester","Hunt","Lester Hunt","D","WY",""
"I000050","Senator, 1st Class","Irving","Ives","Irving Ives","R","NY",""
"J000013","Senator, 1st Class","Henry","Jackson","Henry Jackson","D","WA",""
"J000093","Senator, 1st Class","William","Jenner","William Jenner","R","IN",""
"J000127","Senator, 2nd Class","Edwin","Johnson","Edwin Johnson","D","CO",""
"J000160","Senator, 2nd Class","Lyndon","Johnson","Lyndon Johnson","D","TX",""
"J000195","Senator, 3rd Class","Olin","Johnston","Olin Johnston","D","SC",""
"K000044","Senator, 2nd Class","Carey","Kefauver","Carey Kefauver","D","TN",""
"K000107","Senator, 1st Class","John","Kennedy","John Kennedy","D","MA",""
"K000144","Senator, 2nd Class","Robert","Kerr","Robert Kerr","D","OK",""
"K000176","Senator, 1st Class","Harley","Kilgore","Harley Kilgore","D","WV",""
"K000292","Senator, 1st Class","William","Knowland","William Knowland","R","CA",""
"K000335","Senator, 3rd Class","Thomas","Kuchel","Thomas Kuchel","R","CA",""
"L000070","Senator, 1st Class","William","Langer","William Langer","R","ND",""
"L000224","Senator, 3rd Class","Herbert","Lehman","Herbert Lehman","D","NY",""
"L000240","Senator, 2nd Class","Alton","Lennon","Alton Lennon","D","NC",""
"L000428","Senator, 3rd Class","Russell","Long","Russell Long","D","LA",""
"M000053","Senator, 3rd Class","Warren","Magnuson","Warren Magnuson","D","WA",""
"M000086","Senator, 1st Class","George","Malone","George Malone","R","NV",""
"M000113","Senator, 1st Class","Michael","Mansfield","Michael Mansfield","D","MT",""
"M000177","Senator, 1st Class","Edward","Martin","Edward Martin","R","PA",""
"M000279","Senator, 2nd Class","Burnet","Maybank","Burnet Maybank","D","SC",""
"M000308","Senator, 3rd Class","Patrick","McCarran","Patrick McCarran","D","NV",""
"M000315","Senator, 1st Class","Joseph","McCarthy","Joseph McCarthy","R","WI",""
"M000332","Senator, 2nd Class","John","McClellan","John McClellan","D","AR",""
"M000771","Senator, 3rd Class","Eugene","Millikin","Eugene Millikin","R","CO",""
"M000859","Senator, 3rd Class","Almer","Monroney","Almer Monroney","D","OK",""
"M001014","Senator, 3rd Class","Wayne","Morse","Wayne Morse","I","OR",""
"M001078","Senator, 2nd Class","Karl","Mundt","Karl Mundt","R","SD",""
"M001108","Senator, 2nd Class","James","Murray","James Murray","D","MT",""
"N000023","Senator, 2nd Class","Matthew","Neely","Matthew Neely","D","WV",""
"O000088","Senator, 2nd Class","Joseph","O?Mahoney","Joseph O?Mahoney","D","WY",""
"P000100","Senator, 1st Class","John","Pastore","John Pastore","D","RI",""
"P000150","Senator, 1st Class","Frederick","Payne","Frederick Payne","R","ME",""
"P000460","Senator, 1st Class","Charles","Potter","Charles Potter","R","MI",""
"P000575","Senator, 1st Class","William","Purtell","William Purtell","R","CT",""
"R000180","Senator, 1st Class","Samuel","Reynolds","Samuel Reynolds","R","NE",""
"R000317","Senator, 2nd Class","Absalom","Robertson","Absalom Robertson","D","VA",""
"R000536","Senator, 2nd Class","Richard","Russell","Richard Russell","D","GA",""
"S000021","Senator, 2nd Class","Leverett","Saltonstall","Leverett Saltonstall","R","MA",""
"S000138","Senator, 2nd Class","Andrew","Schoeppel","Andrew Schoeppel","R","KS",""
"S000187","Senator, 2nd Class","William","Scott","William Scott","D","NC",""
"S000505","Senator, 3rd Class","George","Smathers","George Smathers","D","FL",""
"S000553","Senator, 1st Class","Howard","Smith","Howard Smith","R","NJ",""
"S000590","Senator, 2nd Class","Margaret","Smith","Margaret Smith","R","ME",""
"S000639","Senator, 2nd Class","Willis","Smith","Willis Smith","D","NC",""
"S000701","Senator, 2nd Class","John","Sparkman","John Sparkman","D","AL",""
"S000852","Senator, 1st Class","John","Stennis","John Stennis","D","MS",""
"S001136","Senator, 1st Class","William","Symington","William Symington","D","MO",""
"T000009","Senator, 3rd Class","Robert","Taft","Robert Taft","R","OH",""
"T000254","Senator, 2nd Class","Strom","Thurmond","Strom Thurmond","D","SC",""
"T000259","Senator, 1st Class","Edward","Thye","Edward Thye","R","MN",""
"T000289","Senator, 3rd Class","Charles","Tobey","Charles Tobey","R","NH",""
"U000032","Senator, 3rd Class","Robert","Upton","Robert Upton","R","NH",""
"W000190","Senator, 1st Class","Arthur","Watkins","Arthur Watkins","R","UT",""
"W000269","Senator, 3rd Class","Herman","Welker","Herman Welker","R","ID",""
"W000465","Senator, 3rd Class","Alexander","Wiley","Alexander Wiley","R","WI",""
"W000518","Senator, 1st Class","John","Williams","John Williams","R","DE",""
"Y000047","Senator, 3rd Class","Milton","Young","Milton Young","R","ND",""
