id,competitionId,competitionTier,season,round,status,date,time,stadium,homeId,homeTeam,homeScore,awayScore,awayId,awayTeam,note
TIER_TWO-2022-1-PTH-DAL,2,TIER_TWO,2022,1,FINISHED,2022-03-04,16:00,Việt Trì,PTH,Phú Thọ,1,1,DAL,Đắk Lắk,
TIER_TWO-2022-1-HUE-KHH,2,TIER_TWO,2022,1,FINISHED,2022-03-05,16:00,Tự Do,HUE,Huế,1,1,KHH,Khánh Hòa,
TIER_TWO-2022-1-CAT-BPH,2,TIER_TWO,2022,1,FINISHED,2022-03-05,17:00,Cần Thơ,CAT,Cần Thơ,0,0,BPH,Bình Phước,
TIER_TWO-2022-1-PDO-BRVT,2,TIER_TWO,2022,1,SCHEDULED,2022-03-16,15:30,Thanh Trì,PDO,Phù Đổng,,,BRVT,Bà Rịa-Vũng Tàu,
TIER_TWO-2022-1-CAND-QNA,2,TIER_TWO,2022,1,SCHEDULED,2022-03-16,15:30,Ninh Bình,CAND,Công An Nhân Dân,,,QNA,Quảng Nam,
TIER_TWO-2022-1-LAN-PHI,2,TIER_TWO,2022,1,SCHEDULED,2022-03-17,17:00,Long An,LAN,Long An,,,PHI,Phố Hiến,
TIER_TWO-2022-2-QNA-HUE,2,TIER_TWO,2022,2,FINISHED,2022-03-11,17:00,Quảng Nam,QNA,Quảng Nam,1,0,HUE,Huế,
TIER_TWO-2022-2-DAL-CAT,2,TIER_TWO,2022,2,SCHEDULED,2022-03-12,15:30,Buôn Ma Thuột,DAL,Đắk Lắk,,,CAT,Cần Thơ,
TIER_TWO-2022-2-KHH-PDO,2,TIER_TWO,2022,2,SCHEDULED,2022-03-12,17:00,19/8 Nha Trang,KHH,Khánh Hòa,,,PDO,Phù Đổng,
TIER_TWO-2022-2-BPH-LAN,2,TIER_TWO,2022,2,SCHEDULED,2022-03-12,17:00,Bình Phước,BPH,Bình Phước,,,LAN,Long An,
TIER_TWO-2022-2-PHI-PTH,2,TIER_TWO,2022,2,SCHEDULED,2022-03-12,18:00,TTĐT trẻ PVF,PHI,Phố Hiến,,,PTH,Phú Thọ,
TIER_TWO-2022-2-BRVT-CAND,2,TIER_TWO,2022,2,SCHEDULED,2022-03-12,18:00,Bà Rịa,BRVT,Bà Rịa-Vũng Tàu,,,CAND,Công An Nhân Dân,
TIER_TWO-2022-3-PTH-QNA,2,TIER_TWO,2022,3,SCHEDULED,2022-04-01,16:00,Việt Trì,PTH,Phú Thọ,,,QNA,Quảng Nam,
TIER_TWO-2022-3-LAN-BRVT,2,TIER_TWO,2022,3,SCHEDULED,2022-04-02,17:00,Long An,LAN,Long An,,,BRVT,Bà Rịa-Vũng Tàu,
TIER_TWO-2022-3-CAT-KHH,2,TIER_TWO,2022,3,SCHEDULED,2022-04-02,17:00,Cần Thơ,CAT,Cần Thơ,,,KHH,Khánh Hòa,
