"id","title","firstName","lastName","name","partyShort","stateAbbreviation","leadershipRole"
"A000062","Senator, 3rd Class","George","Aiken","George Aiken","R","VT",""
"A000127","Senator, 3rd Class","James","Allen","James Allen","D","AL",""
"A000161","Senator, 2nd Class","Gordon","Allott","Gordon Allott","R","CO",""
"A000186","Senator, 2nd Class","Clinton","Anderson","Clinton Anderson","D","NM",""
"B000063","Senator, 2nd Class","Howard","Baker","Howard Baker","R","TN",""
"B000254","Senator, 3rd Class","Birch","Bayh","Birch Bayh","D","IN",""
"B000272","Senator, 1st Class","John","Beall","John Beall","R","MD",""
"B000351","Senator, 3rd Class","Henry","Bellmon","Henry Bellmon","R","OK",""
"B000384","Senator, 3rd Class","Wallace","Bennett","Wallace Bennett","R","UT",""
"B000401","Senator, 1st Class","Lloyd","Bentsen","Lloyd Bentsen","D","TX",""
"B000436","Senator, 3rd Class","Alan","Bible","Alan Bible","D","NV",""
"B000593","Senator, 2nd Class","James","Boggs","James Boggs","R","DE",""
"B000851","Senator, 1st Class","William","Brock","William Brock","R","TN",""
"B000871","Senator, 2nd Class","Edward","Brooke","Edward Brooke","R","MA",""
"B001026","Senator, 1st Class","James","Buckley","James Buckley","I","NY",""
"B001077","Senator, 1st Class","Quentin","Burdick","Quentin Burdick","D","ND",""
"B001209","Senator, 1st Class","Harry","Byrd","Harry Byrd","I","VA",""
"B001210","Senator, 1st Class","Robert","Byrd","Robert Byrd","D","WV",""
"C000120","Senator, 1st Class","Howard","Cannon","Howard Cannon","D","NV",""
"C000220","Senator, 2nd Class","Clifford","Case","Clifford Case","R","NJ",""
"C000356","Senator, 1st Class","Lawton","Chiles","Lawton Chiles","D","FL",""
"C000388","Senator, 3rd Class","Frank","Church","Frank Church","D","ID",""
"C000721","Senator, 3rd Class","Marlow","Cook","Marlow Cook","R","KY",""
"C000758","Senator, 2nd Class","John","Cooper","John Cooper","R","KY",""
"C000802","Senator, 3rd Class","Norris","Cotton","Norris Cotton","R","NH",""
"C000877","Senator, 3rd Class","Alan","Cranston","Alan Cranston","D","CA",""
"C001006","Senator, 2nd Class","Carl","Curtis","Carl Curtis","R","NE",""
"D000401","Senator, 3rd Class","Robert","Dole","Robert Dole","R","KS",""
"D000409","Senator, 3rd Class","Peter","Dominick","Peter Dominick","R","CO",""
"E000004","Senator, 3rd Class","Thomas","Eagleton","Thomas Eagleton","D","MO",""
"E000018","Senator, 2nd Class","James","Eastland","James Eastland","D","MS",""
"E000067","Senator, 2nd Class","Edwin","Edwards","Edwin Edwards","D","LA",""
"E000112","Senator, 2nd Class","Allen","Ellender","Allen Ellender","D","LA",""
"E000210","Senator, 3rd Class","Joseph","Ervin","Joseph Ervin","D","NC",""
"F000013","Senator, 1st Class","Paul","Fannin","Paul Fannin","R","AZ",""
"F000245","Senator, 1st Class","Hiram","Fong","Hiram Fong","R","HI",""
"F000401","Senator, 3rd Class","James","Fulbright","James Fulbright","D","AR",""
"G000034","Senator, 2nd Class","David","Gambrell","David Gambrell","D","GA",""
"G000267","Senator, 3rd Class","Barry","Goldwater","Barry Goldwater","R","AZ",""
"G000388","Senator, 3rd Class","Maurice","Gravel","Maurice Gravel","D","AK",""
"G000465","Senator, 2nd Class","Robert","Griffin","Robert Griffin","R","MI",""
"G000531","Senator, 3rd Class","Edward","Gurney","Edward Gurney","R","FL",""
"H000170","Senator, 2nd Class","Clifford","Hansen","Clifford Hansen","R","WY",""
"H000237","Senator, 2nd Class","Fred","Harris","Fred Harris","D","OK",""
"H000291","Senator, 1st Class","Philip","Hart","Philip Hart","D","MI",""
