"date","symbol","open","high","low","close","volume","timestamp"
"2009-11-26","MHL",13.05,18.12,11.6,13.05,14300,1259193600
"2009-11-27","MHL",13.77,13.77,13.19,13.19,8000,1259280000
"2009-11-30","MHL",14.28,14.28,12.9,13.41,60000,1259539200
"2009-12-01","MHL",13.41,14.13,13.41,14.13,78300,1259625600
"2009-12-02","MHL",14.06,15,13.77,14.93,86400,1259712000
"2009-12-03","MHL",15.22,15.66,15.22,15.66,82200,1259798400
"2009-12-04","MHL",16.53,16.53,16.31,16.53,92400,1259884800
"2009-12-07","MHL",17.32,17.54,16.53,16.53,86600,1260144000
"2009-12-08","MHL",16.53,16.82,15.66,15.95,98100,1260230400
"2009-12-09","MHL",14.86,14.86,14.86,14.86,32700,1260316800
"2009-12-10","MHL",13.84,13.84,13.84,13.84,16000,1260403200
"2009-12-11","MHL",12.9,13.77,12.9,13.77,71100,1260489600
"2009-12-14","MHL",13.84,13.84,13.7,13.84,63900,1260748800
"2009-12-15","MHL",14.5,14.5,13.84,13.99,30400,1260835200
"2009-12-16","MHL",15.22,15.29,13.48,13.55,56400,1260921600
"2009-12-17","MHL",14.06,14.06,14.06,14.06,32200,1261008000
"2009-12-18","MHL",14.06,14.42,13.12,14.21,69800,1261094400
"2009-12-21","MHL",14.5,15.15,14.28,15.15,173600,1261353600
"2009-12-22","MHL",15.95,15.95,14.5,15.22,63300,1261440000
"2009-12-23","MHL",15.22,15.22,14.13,14.13,20400,1261526400
"2009-12-24","MHL",15,15.15,14.21,15.08,27100,1261612800
"2009-12-25","MHL",14.93,15.95,14.93,15.95,123800,1261699200
"2009-12-28","MHL",16.16,16.16,14.86,15.87,23200,1261958400
"2009-12-29","MHL",16.45,16.45,15.08,16.38,23000,1262044800
"2009-12-30","MHL",15.37,17.47,15.37,17.47,56100,1262131200
"2009-12-31","MHL",17.98,18.05,17.39,17.39,14100,1262217600
"2010-01-04","MHL",17.76,17.76,16.82,17.76,30500,1262563200
"2010-01-05","MHL",17.83,18.05,17.61,17.83,16800,1262649600
