api_uri,contact_form,cook_pvi,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votes_against_party_pct,votes_with_party_pct,votesmart_id,youtube_account
https://api.propublica.org/congress/v1/members/A000069.json,,,,8704,1924-09-11,,,,,Daniel,M,/m/01rbrq,300001,14400,A000069,,False,Akaka,2019-10-07 09:26:01 -0400,,S213,K.,0,0.0,1994,ocd-division/country:us/state:hi,,D,,,1,3,Sen.,HI,,,"Senator, 1st Class",0,724,SenatorAkaka,,5.61,94.39,,senatorakaka
https://api.propublica.org/congress/v1/members/B000243.json,,,,1727,1941-12-11,,,,,Max,M,/m/01rcm2,300005,14203,B000243,,False,Baucus,2019-10-07 09:26:01 -0400,,S127,,19,2.62,1996,ocd-division/country:us/state:mt,,D,,,2,15,Sen.,MT,,,"Senator, 2nd Class",0,724,,http://www.baucus.senate.gov,11.8,88.2,,SenatorBaucus
https://api.propublica.org/congress/v1/members/B000382.json,,,,25708,1933-09-18,,,,,Robert,M,/m/01xtg9,300007,49307,B000382,,False,Bennett,2019-10-07 09:26:01 -0400,,S231,F.,28,3.87,1998,ocd-division/country:us/state:ut,,R,,,3,1,Sen.,UT,,,"Senator, 3rd Class",0,724,,,6.88,93.12,,SenatorBennett
https://api.propublica.org/congress/v1/members/B000401.json,,,,,1921-02-11,,,,,Lloyd,,,401391,660,B000401,,False,Bentsen,2019-10-07 09:26:01 -0400,,S009,Millard,0,0.0,1994,ocd-division/country:us/state:tx,,D,,,1,23,Sen.,TX,,,"Senator, 1st Class",0,0,,,0.0,0.0,,
https://api.propublica.org/congress/v1/members/B000444.json,,,,34,1942-11-20,,,,,Joseph,M,,300008,14101,B000444,,False,Biden,2019-10-07 09:26:01 -0400,,S010,R.,31,4.28,1996,ocd-division/country:us/state:de,,D,,,2,21,Sen.,DE,,Jr.,"Senator, 2nd Class",0,724,,,8.05,91.95,,
https://api.propublica.org/congress/v1/members/B000468.json,,,,590,1943-10-03,,,,,Jeff,M,/m/01xck2,300009,15101,B000468,,False,Bingaman,2019-10-07 09:26:01 -0400,,S167,,8,1.1,1994,ocd-division/country:us/state:nm,,D,,,1,11,Sen.,NM,,,"Senator, 1st Class",0,724,jeffbingaman,,13.74,86.26,,SenJeffBingaman
https://api.propublica.org/congress/v1/members/B000611.json,,,,2360,1939-03-06,,,,,Christopher,M,/m/01_6h2,300010,15500,B000611,,False,Bond,2019-10-07 09:26:01 -0400,,S200,S.,27,3.73,1998,ocd-division/country:us/state:mo,,R,,,3,7,Sen.,MO,,,"Senator, 3rd Class",0,724,,,12.46,87.54,,CSBondMO
https://api.propublica.org/congress/v1/members/B000639.json,,,,,1941-04-21,,,,,David,M,,401604,14700,B000639,,False,Boren,2019-10-07 09:26:01 -0400,,S128,Lyle,35,4.85,1996,ocd-division/country:us/state:ok,,D,,,2,15,Sen.,OK,,,"Senator, 2nd Class",1,722,,,15.53,84.47,,
https://api.propublica.org/congress/v1/members/B000711.json,,,,2470,1940-11-11,,senatorboxer,,,Barbara,F,/m/01c1n5,300011,15011,B000711,,False,Boxer,2019-10-07 09:26:01 -0400,,S223,,12,1.66,1998,ocd-division/country:us/state:ca,,D,,https://www.boxer.senate.gov/rss/?p=release,3,1,Sen.,CA,,,"Senator, 3rd Class",0,724,SenatorBoxer,https://www.boxer.senate.gov,9.26,90.74,,SenatorBoxer
https://api.propublica.org/congress/v1/members/B001225.json,,,,,1943-07-28,,,,,William,M,,401709,14702,B001225,,False,Bradley,2019-10-07 09:26:01 -0400,,S132,Warren,34,4.7,1996,ocd-division/country:us/state:nj,,D,,,2,15,Sen.,NJ,,,"Senator, 2nd Class",0,724,,,12.37,87.63,,
https://api.propublica.org/congress/v1/members/B000780.json,,,,,1944-03-01,,,,,John,M,,300012,13056,B000780,,False,Breaux,2019-10-07 09:26:01 -0400,,S179,B.,24,3.31,1998,ocd-division/country:us/state:la,,D,,,3,7,Sen.,LA,,,"Senator, 3rd Class",0,724,,,14.22,85.78,,
https://api.propublica.org/congress/v1/members/B000919.json,,,,,1940-02-12,,,,,Hank,M,,401874,14803,B000919,,False,Brown,2019-10-07 09:26:01 -0400,,S214,,3,0.41,1996,ocd-division/country:us/state:co,,R,,,2,3,Sen.,CO,,,"Senator, 2nd Class",0,724,,,15.04,84.96,,
https://api.propublica.org/congress/v1/members/B000993.json,,,,,1937-07-16,,,,,Richard,M,,400557,15701,B000993,,False,Bryan,2019-10-07 09:26:01 -0400,,S206,H.,8,1.1,1994,ocd-division/country:us/state:nv,,D,,,1,5,Sen.,NV,,,"Senator, 1st Class",0,724,,,12.34,87.66,,
https://api.propublica.org/congress/v1/members/B001057.json,,,,,1925-08-12,,,,,Dale,M,,402004,14300,B001057,,False,Bumpers,2019-10-07 09:26:01 -0400,,S014,,13,1.8,1998,ocd-division/country:us/state:ar,,D,,,3,19,Sen.,AR,,,"Senator, 3rd Class",0,724,,,10.14,89.86,,
https://api.propublica.org/congress/v1/members/B001126.json,,,,,1935-01-25,,,,,Conrad,M,,300015,15702,B001126,,False,Burns,2019-10-07 09:26:01 -0400,,S211,,7,0.97,1994,ocd-division/country:us/state:mt,,R,,,1,5,Sen.,MT,,,"Senator, 1st Class",0,724,,,9.26,90.74,,
https://api.propublica.org/congress/v1/members/B001210.json,,,,,1917-11-20,,,,,Robert,M,/m/06bss,300016,1366,B001210,,False,Byrd,2019-10-07 09:26:01 -0400,,S017,C.,0,0.0,1994,ocd-division/country:us/state:wv,,D,,,1,35,Sen.,WV,,,"Senator, 1st Class",0,724,,,15.15,84.85,,
https://api.propublica.org/congress/v1/members/C000077.json,,,,,1933-04-13,,,,,Ben,M,,300017,15406,C000077,,False,Campbell,2019-10-07 09:26:01 -0400,,S225,Nighthorse,35,4.83,1998,ocd-division/country:us/state:co,,D,,,3,1,Sen.,CO,,,"Senator, 3rd Class",0,724,,,15.44,84.56,,
https://api.propublica.org/congress/v1/members/C000269.json,,,,,1922-10-22,,,,,John,M,,402412,14500,C000269,,False,Chafee,2019-10-07 09:26:01 -0400,,S116,H.,27,3.73,1994,ocd-division/country:us/state:ri,,R,,,1,17,Sen.,RI,,,"Senator, 1st Class",0,724,,,32.7,67.3,,
https://api.propublica.org/congress/v1/members/C000542.json,,,,6080,1943-05-16,,180671148633644,,,Daniel,M,/m/0jl26,402675,14806,C000542,,False,Coats,2019-10-07 09:26:01 -0400,,S212,,9,1.24,1998,ocd-division/country:us/state:in,,R,,,3,5,Sen.,IN,,,"Senator, 3rd Class",1,724,SenDanCoats,http://www.coats.senate.gov,10.59,89.41,,SenatorCoats
https://api.propublica.org/congress/v1/members/C000567.json,,,N00003328,1200,1937-12-07,,,,,Thad,M,/m/01fmcd,300023,14009,C000567,,False,Cochran,2019-10-07 09:26:01 -0400,,S136,,9,1.24,1996,ocd-division/country:us/state:ms,,R,,,2,15,Sen.,MS,,,"Senator, 2nd Class",0,724,SenThadCochran,https://www.cochran.senate.gov,9.59,90.41,53312,sencochran
https://api.propublica.org/congress/v1/members/C000598.json,,,,,1940-08-28,,,,,William,M,,402727,14010,C000598,,False,Cohen,2019-10-07 09:26:01 -0400,,S137,Sebastian,20,2.76,1996,ocd-division/country:us/state:me,,R,,,2,15,Sen.,ME,,,"Senator, 2nd Class",0,724,,,22.72,77.28,,
https://api.propublica.org/congress/v1/members/C000705.json,,,,2517,1948-03-12,,,,,Kent,M,/m/021fx2,300026,15501,C000705,,False,Conrad,2019-10-07 09:26:01 -0400,,S201,,6,0.83,1994,ocd-division/country:us/state:nd,,D,,,1,7,Sen.,ND,,,"Senator, 1st Class",0,724,,,15.13,84.87,,SenatorConrad
https://api.propublica.org/congress/v1/members/C000813.json,,,,,1939-01-20,,,,,Paul,M,,400558,49301,C000813,,False,Coverdell,2019-10-07 09:26:01 -0400,,S228,,24,3.31,1998,ocd-division/country:us/state:ga,,R,,,3,1,Sen.,GA,,,"Senator, 3rd Class",0,724,,,7.31,92.69,,
https://api.propublica.org/congress/v1/members/C000858.json,,,,,1945-07-20,,,,,Larry,M,,300029,14809,C000858,,False,Craig,2019-10-07 09:26:01 -0400,,S215,E.,7,0.97,1996,ocd-division/country:us/state:id,,R,,,2,3,Sen.,ID,,,"Senator, 2nd Class",0,724,,,7.99,92.01,,
https://api.propublica.org/congress/v1/members/D000018.json,,,,,1937-08-01,,,,,Alfonse,M,,403142,14900,D000018,,False,D'Amato,2019-10-07 09:26:01 -0400,,S147,M.,22,3.04,1998,ocd-division/country:us/state:ny,,R,,,3,13,Sen.,NY,,,"Senator, 3rd Class",0,724,,,13.56,86.44,,
https://api.propublica.org/congress/v1/members/D000030.json,,,,103,1936-09-05,,,,,John,M,,403171,14501,D000030,,False,Danforth,2019-10-07 09:26:01 -0400,,S108,Claggett,18,2.49,1994,ocd-division/country:us/state:mo,,R,,,1,17,Sen.,MO,,,"Senator, 1st Class",1,724,,,21.71,78.29,,
https://api.propublica.org/congress/v1/members/D000064.json,,,,,1947-12-09,,,,,Thomas,M,,300031,14617,D000064,,False,Daschle,2019-10-07 09:26:01 -0400,,S185,A.,4,0.55,1998,ocd-division/country:us/state:sd,,D,,,3,7,Sen.,SD,,,"Senator, 3rd Class",0,724,,,8.16,91.84,,
https://api.propublica.org/congress/v1/members/D000185.json,,,,,1937-05-08,,,,,Dennis,M,,403346,14502,D000185,,False,DeConcini,2019-10-07 09:26:01 -0400,,S102,Webster,19,2.62,1994,ocd-division/country:us/state:az,,D,,,1,17,Sen.,AZ,,,"Senator, 1st Class",0,724,,,15.27,84.73,,
https://api.propublica.org/congress/v1/members/D000388.json,,,,,1944-05-27,,,,,Christopher,M,/m/01xcly,300034,14213,D000388,,False,Dodd,2019-10-07 09:26:01 -0400,,S150,J.,28,3.87,1998,ocd-division/country:us/state:ct,,D,,,3,13,Sen.,CT,,,"Senator, 3rd Class",0,724,SenChrisDodd,,7.73,92.27,,SenChrisDodd
https://api.propublica.org/congress/v1/members/D000401.json,,,,,1923-07-22,,,,,Robert,M,,403515,10513,D000401,,False,Dole,2019-10-07 09:26:01 -0400,,S026,Joseph,10,1.38,1998,ocd-division/country:us/state:ks,,R,,,3,25,Sen.,KS,,,"Senator, 3rd Class",0,724,,,5.3,94.7,,
https://api.propublica.org/congress/v1/members/D000407.json,,,,,1932-05-07,,,,,Pete,M,,300036,14103,D000407,,False,Domenici,2019-10-07 09:26:01 -0400,,S027,V.,16,2.21,1996,ocd-division/country:us/state:nm,,R,,,2,21,Sen.,NM,,,"Senator, 2nd Class",0,724,,,12.28,87.72,,
https://api.propublica.org/congress/v1/members/D000432.json,,,,2318,1942-05-14,,,,,Byron,M,/m/021fyn,300037,14812,D000432,,False,Dorgan,2019-10-07 09:26:01 -0400,,S222,L.,33,4.56,1998,ocd-division/country:us/state:nd,,D,,,3,1,Sen.,ND,,,"Senator, 3rd Class",0,724,,,14.98,85.02,,senatordorgan
https://api.propublica.org/congress/v1/members/D000566.json,,,,,1934-08-19,,,,,David,M,,403669,14703,D000566,,False,Durenberger,2019-10-07 09:26:01 -0400,,S133,Ferdinand,45,6.22,1994,ocd-division/country:us/state:mn,,R,,,1,15,Sen.,MN,,,"Senator, 1st Class",0,724,,,28.12,71.88,,
https://api.propublica.org/congress/v1/members/E000284.json,,,,,1921-08-09,,,,,J. James,M,,403962,14704,E000284,,False,Exon,2019-10-07 09:26:01 -0400,,S129,,6,0.83,1996,ocd-division/country:us/state:ne,,D,,,2,15,Sen.,NE,,,"Senator, 2nd Class",1,724,,,18.79,81.21,,
https://api.propublica.org/congress/v1/members/F000437.json,,,,,1928-01-14,,,,,Lauch,M,,403968,49304,F000437,,False,Faircloth,2019-10-07 09:26:01 -0400,,S227,,15,2.07,1998,ocd-division/country:us/state:nc,,R,,,3,1,Sen.,NC,,,"Senator, 3rd Class",0,724,,,13.65,86.35,,
https://api.propublica.org/congress/v1/members/F000061.json,,,,,1953-03-02,,,,,Russ,M,/m/01nvvl,300042,49309,F000061,,False,Feingold,2019-10-07 09:26:01 -0400,,S230,,0,0.0,1998,ocd-division/country:us/state:wi,,D,,,3,1,Sen.,WI,,,"Senator, 3rd Class",0,724,russfeingold,,18.79,81.21,,SenRussFeingold
https://api.propublica.org/congress/v1/members/F000062.json,,,N00007364,13061,1933-06-22,,senatorfeinstein,,,Dianne,F,/m/01gqws,300043,49300,F000062,,False,Feinstein,2019-10-07 09:26:01 -0400,,S221,,14,1.93,1994,ocd-division/country:us/state:ca,,D,,https://www.feinstein.senate.gov/public/?a=rss.feed,1,1,Sen.,CA,,,"Senator, 1st Class",0,724,SenFeinstein,https://www.feinstein.senate.gov,10.01,89.99,53273,SenatorFeinstein
https://api.propublica.org/congress/v1/members/F000268.json,,,,,1924-09-08,,,,,Wendell,M,,404219,14302,F000268,,False,Ford,2019-10-07 09:26:01 -0400,,S033,H.,3,0.41,1998,ocd-division/country:us/state:ky,,D,,,3,19,Sen.,KY,,,"Senator, 3rd Class",0,724,,,11.11,88.89,,
https://api.propublica.org/congress/v1/members/G000236.json,,,,,1921-07-18,,,,,John,M,,404598,14304,G000236,,False,Glenn,2019-10-07 09:26:01 -0400,,S035,H.,8,1.1,1998,ocd-division/country:us/state:oh,,D,,,3,19,Sen.,OH,,Jr.,"Senator, 3rd Class",0,724,,,8.92,91.08,,
https://api.propublica.org/congress/v1/members/G000333.json,,,,,1928-01-08,,,,,Slade,M,,400559,14905,G000333,,False,Gorton,2019-10-07 09:26:01 -0400,,S152,,3,0.41,1994,ocd-division/country:us/state:wa,,R,,,1,11,Sen.,WA,,,"Senator, 1st Class",0,724,,,14.47,85.53,,
https://api.propublica.org/congress/v1/members/G000352.json,,,,,1936-11-09,,,,,Bob,M,,300046,15502,G000352,,False,Graham,2019-10-07 09:26:01 -0400,,S199,,3,0.41,1998,ocd-division/country:us/state:fl,,D,,,3,7,Sen.,FL,,,"Senator, 3rd Class",0,724,,,11.27,88.73,,
https://api.propublica.org/congress/v1/members/G000365.json,,,,,1942-07-08,,,,,Phil,M,,300159,14628,G000365,,False,Gramm,2019-10-07 09:26:01 -0400,,S171,,60,8.29,1996,ocd-division/country:us/state:tx,,R,,,2,9,Sen.,TX,,,"Senator, 2nd Class",0,724,,,8.28,91.72,,
https://api.propublica.org/congress/v1/members/G000386.json,,,N00001758,1167,1933-09-17,,grassley,,,Charles,M,/m/020ymy,300048,14226,G000386,,False,Grassley,2019-10-07 09:26:01 -0400,,S153,E.,4,0.55,1998,ocd-division/country:us/state:ia,,R,,https://www.grassley.senate.gov/?q=rss.xml,3,13,Sen.,IA,,,"Senator, 3rd Class",0,724,ChuckGrassley,https://www.grassley.senate.gov,10.8,89.2,53293,senchuckgrassley
https://api.propublica.org/congress/v1/members/G000445.json,,,,,1947-02-14,,,,,Judd,M,/m/0206mj,300049,14826,G000445,,False,Gregg,2019-10-07 09:26:01 -0400,,S224,,19,2.62,1998,ocd-division/country:us/state:nh,,R,,,3,1,Sen.,NH,,,"Senator, 3rd Class",0,724,,,15.75,84.25,,
https://api.propublica.org/congress/v1/members/H000206.json,,,,2005,1939-11-19,,tomharkin,,,Tom,M,/m/020ynq,300051,14230,H000206,,False,Harkin,2019-10-07 09:26:01 -0400,,S172,,22,3.04,1996,ocd-division/country:us/state:ia,,D,,,2,9,Sen.,IA,,,"Senator, 2nd Class",0,724,SenatorHarkin,http://www.harkin.senate.gov,8.54,91.46,,SenatorTomHarkin
https://api.propublica.org/congress/v1/members/H000338.json,,,N00009869,189,1934-03-22,,senatororrinhatch,,,Orrin,M,/m/016mj4,300052,14503,H000338,,False,Hatch,2019-10-07 09:26:01 -0400,,S118,G.,10,1.38,1994,ocd-division/country:us/state:ut,,R,,https://www.hatch.senate.gov/public/index.cfm/rss/feed,1,17,Sen.,UT,,,"Senator, 1st Class",0,724,SenOrrinHatch,https://www.hatch.senate.gov,5.87,94.13,53352,SenatorOrrinHatch
https://api.propublica.org/congress/v1/members/H000343.json,,,,,1922-07-12,,,,,Mark,M,,405212,11203,H000343,,False,Hatfield,2019-10-07 09:26:01 -0400,,S044,Odom,28,3.87,1996,ocd-division/country:us/state:or,,R,,,2,27,Sen.,OR,,,"Senator, 2nd Class",0,724,,,38.38,61.62,,
https://api.propublica.org/congress/v1/members/H000445.json,,,,,1921-06-19,,,,,Howell,M,,405310,14705,H000445,,False,Heflin,2019-10-07 09:26:01 -0400,,S130,Thomas,32,4.42,1996,ocd-division/country:us/state:al,,D,,,2,15,Sen.,AL,,,"Senator, 2nd Class",0,724,,,25.37,74.63,,
