volume,date,symbol,high,timestamp,open,low,close
11000,2008-12-15,V11,12.1,1229299200,14.8,14.8,12.2
7400,2008-12-16,V11,11.4,1229385600,12.8,12.8,11.3
19600,2008-12-17,V11,10.7,1229472000,10.7,10.7,10.7
25000,2008-12-18,V11,11.4,1229558400,10,10,10.9
3600,2008-12-19,V11,11,1229644800,11,10.6,10.6
5100,2008-12-22,V11,11.4,1229904000,11.4,11,11
2600,2008-12-23,V11,11.4,1229990400,11.4,10.5,10.5
7400,2008-12-24,V11,10.6,1230076800,10,10,10.1
3000,2008-12-25,V11,10.1,1230163200,10.1,10,10
5200,2008-12-26,V11,10.4,1230249600,9.6,9.5,10
3300,2008-12-29,V11,10.7,1230508800,10.7,10,10
3000,2008-12-30,V11,11.1,1230595200,11.1,11.1,11.1
2600,2008-12-31,V11,11.8,1230681600,11.8,11.8,11.8
68800,2009-01-02,V11,12.6,1230854400,12.6,11.8,12.5
30800,2009-01-05,V11,13.1,1231113600,13,12,13.1
27600,2009-01-06,V11,13.5,1231200000,13.1,12.4,13.5
22100,2009-01-07,V11,12.7,1231286400,12.5,12.2,12.4
2700,2009-01-08,V11,12,1231372800,12,11.8,11.8
7500,2009-01-09,V11,11.3,1231459200,11.3,11.1,11.1
900,2009-01-12,V11,11,1231718400,10.5,10.5,11
2200,2009-01-13,V11,10.5,1231804800,10.3,10.3,10.5
10800,2009-01-14,V11,10.1,1231891200,10.1,9.9,10.1
7500,2009-01-15,V11,10.2,1231977600,10,10,10
1500,2009-01-16,V11,10.2,1232064000,10.2,10,10
2500,2009-01-19,V11,9.8,1232323200,9.8,9.8,9.8
5200,2009-01-20,V11,9.5,1232409600,9.5,9.2,9.5
5100,2009-01-21,V11,9.8,1232496000,8.9,8.7,9.8
1200,2009-01-22,V11,9.3,1232582400,9.2,9.2,9.2
1100,2009-01-23,V11,9.7,1232668800,8.6,8.6,9.7
6300,2009-02-02,V11,9,1233532800,8.9,8.9,9
3300,2009-02-03,V11,8.9,1233619200,8.9,8.5,8.8
200,2009-02-04,V11,9.2,1233705600,9,9,9.2
12800,2009-02-05,V11,9.4,1233792000,9.4,9.4,9.4
1800,2009-02-06,V11,10,1233878400,9.9,9.4,10
