volume,date,symbol,high,timestamp,open,low,close
39000,2010-10-28,LM7,14.96,1288224000,14.96,9.6,10.35
8000,2010-10-29,LM7,10.82,1288310400,10.82,10.82,10.82
2400,2010-11-01,LM7,11.58,1288569600,11.58,10.82,11.29
500,2010-11-02,LM7,11.29,1288656000,11.29,11.29,11.29
2100,2010-11-04,LM7,10.54,1288828800,10.54,10.54,10.54
8300,2010-11-05,LM7,10.54,1288915200,10.54,9.88,9.88
6400,2010-11-08,LM7,9.32,1289174400,9.32,9.22,9.32
1000,2010-11-09,LM7,8.94,1289260800,8.94,8.94,8.94
100,2010-11-10,LM7,9.13,1289347200,9.13,9.13,9.13
2900,2010-11-11,LM7,8.94,1289433600,8.56,8.56,8.56
1900,2010-11-12,LM7,8.56,1289520000,8.09,8,8.56
4000,2010-11-15,LM7,7.62,1289779200,7.62,7.53,7.62
11500,2010-11-16,LM7,7.62,1289865600,7.06,7.06,7.06
6100,2010-11-17,LM7,7.53,1289952000,7.43,7.15,7.53
6500,2010-11-18,LM7,7.91,1290038400,7.72,7.72,7.91
2100,2010-11-19,LM7,8.19,1290124800,7.91,7.91,7.91
2100,2010-11-22,LM7,7.53,1290384000,7.53,7.53,7.53
2200,2010-11-23,LM7,7.91,1290470400,7.81,7.81,7.91
9100,2010-11-24,LM7,7.72,1290556800,7.53,7.43,7.43
3800,2010-11-25,LM7,7.91,1290643200,7.81,7.81,7.81
10500,2010-11-26,LM7,8,1290729600,7.81,7.81,7.91
12700,2010-11-29,LM7,8.38,1290988800,8,8,8.38
19100,2010-11-30,LM7,8.75,1291075200,8.66,8.47,8.75
2000,2010-12-01,LM7,9.13,1291161600,8.94,8.94,8.94
800,2010-12-02,LM7,9.41,1291248000,8.94,8.94,9.41
27100,2010-12-03,LM7,9.6,1291334400,9.41,8.85,9.6
9800,2010-12-06,LM7,9.88,1291593600,9.04,9.04,9.69
8000,2010-12-07,LM7,9.41,1291680000,9.41,8.94,8.94
1400,2010-12-08,LM7,8.94,1291766400,8.94,8.66,8.66
5000,2010-12-09,LM7,8.85,1291852800,8.47,8.28,8.85
23300,2010-12-10,LM7,8.94,1291939200,8.47,8.19,8.94
46100,2010-12-13,LM7,9.22,1292198400,9.22,9.04,9.22
11200,2010-12-14,LM7,9.6,1292284800,9.22,8.75,8.75
3400,2010-12-15,LM7,9.22,1292371200,8.94,8.94,9.22
6700,2010-12-16,LM7,8.66,1292457600,8.66,8.38,8.38
2100,2010-12-17,LM7,8.94,1292544000,7.91,7.91,8.09
4400,2010-12-20,LM7,8.94,1292803200,8.94,8,8
12800,2010-12-21,LM7,8.47,1292889600,8.47,8.47,8.47
2100,2010-12-22,LM7,8.47,1292976000,8.47,8.47,8.47
10900,2010-12-23,LM7,8.09,1293062400,8.09,8,8
8200,2010-12-24,LM7,8.19,1293148800,8,8,8.19
9000,2010-12-28,LM7,8.28,1293494400,8,8,8.28
1100,2010-12-29,LM7,8.28,1293580800,8.19,8.19,8.28
2100,2010-12-30,LM7,8.38,1293667200,8.38,7.91,7.91
100,2010-12-31,LM7,8.28,1293753600,8.28,8.28,8.28
5600,2011-01-05,LM7,7.91,1294185600,7.91,7.91,7.91
2200,2011-01-06,LM7,7.72,1294272000,7.72,7.72,7.72
100,2011-01-07,LM7,8.19,1294358400,8.19,8.19,8.19
5600,2011-01-10,LM7,7.81,1294617600,7.81,7.72,7.81
4000,2011-01-13,LM7,7.43,1294876800,7.34,7.34,7.43
3000,2011-01-14,LM7,7.53,1294963200,7.15,7.15,7.53
3000,2011-01-17,LM7,7.43,1295222400,7.43,7.43,7.43
2000,2011-01-18,LM7,7.53,1295308800,7.53,7.53,7.53
2000,2011-01-19,LM7,7.34,1295395200,7.34,7.25,7.34
