volume,date,symbol,high,timestamp,open,low,close
97400,2008-04-23,L18,7.78,1208908800,7.78,4.24,4.51
22900,2008-04-24,L18,4.46,1208995200,4.46,4.46,4.46
6400,2008-04-25,L18,4.33,1209081600,4.33,4.33,4.33
21700,2008-04-28,L18,4.26,1209340800,4.22,4.22,4.24
32800,2008-04-29,L18,4.33,1209427200,4.11,4.11,4.11
11600,2008-05-05,L18,4.11,1209945600,4.11,4.07,4.07
11200,2008-05-06,L18,3.95,1210032000,3.95,3.95,3.95
700,2008-05-07,L18,3.84,1210118400,3.84,3.84,3.84
5000,2008-05-08,L18,3.73,1210204800,3.73,3.73,3.73
1500,2008-05-09,L18,3.62,1210291200,3.62,3.62,3.62
13900,2008-05-12,L18,3.53,1210550400,3.53,3.53,3.53
100,2008-05-13,L18,3.44,1210636800,3.44,3.44,3.44
1100,2008-05-14,L18,3.35,1210723200,3.35,3.35,3.35
10500,2008-05-15,L18,3.27,1210809600,3.27,3.27,3.27
24600,2008-05-16,L18,3.18,1210896000,3.18,3.18,3.18
4700,2008-05-19,L18,3.09,1211155200,3.09,3.09,3.09
2300,2008-05-20,L18,3,1211241600,3,3,3
2500,2008-05-21,L18,2.91,1211328000,2.91,2.91,2.91
3100,2008-05-22,L18,2.84,1211414400,2.84,2.84,2.84
3000,2008-05-23,L18,2.78,1211500800,2.78,2.78,2.78
4800,2008-05-26,L18,2.71,1211760000,2.71,2.71,2.71
18700,2008-05-27,L18,2.71,1211846400,2.64,2.64,2.64
82100,2008-05-28,L18,2.71,1211932800,2.58,2.58,2.58
89800,2008-05-29,L18,2.58,1212019200,2.51,2.51,2.56
21200,2008-05-30,L18,2.6,1212105600,2.6,2.56,2.6
41700,2008-06-02,L18,2.67,1212364800,2.67,2.53,2.64
30100,2008-06-03,L18,2.64,1212451200,2.64,2.56,2.62
21000,2008-06-04,L18,2.58,1212537600,2.56,2.53,2.56
16000,2008-06-05,L18,2.49,1212624000,2.49,2.49,2.49
23200,2008-06-06,L18,2.51,1212710400,2.42,2.42,2.42
15100,2008-06-09,L18,2.49,1212969600,2.4,2.38,2.38
12700,2008-06-10,L18,2.49,1213056000,2.38,2.35,2.49
6600,2008-06-11,L18,2.51,1213142400,2.51,2.51,2.51
9500,2008-06-12,L18,2.58,1213228800,2.58,2.58,2.58
18700,2008-06-13,L18,2.64,1213315200,2.64,2.64,2.64
17400,2008-06-16,L18,2.71,1213574400,2.69,2.69,2.71
700,2008-06-17,L18,2.78,1213660800,2.78,2.78,2.78
15200,2008-06-18,L18,2.84,1213747200,2.84,2.71,2.71
7900,2008-06-19,L18,2.69,1213833600,2.69,2.69,2.69
100,2008-06-20,L18,2.6,1213920000,2.6,2.6,2.6
34600,2008-06-23,L18,2.69,1214179200,2.51,2.51,2.69
16200,2008-06-24,L18,2.69,1214265600,2.58,2.58,2.67
19300,2008-06-25,L18,2.69,1214352000,2.6,2.6,2.69
40300,2008-06-26,L18,2.75,1214438400,2.75,2.58,2.75
21200,2008-06-27,L18,2.8,1214524800,2.8,2.62,2.75
13900,2008-06-30,L18,2.75,1214784000,2.64,2.64,2.75
24300,2008-07-01,L18,2.82,1214870400,2.73,2.73,2.82
57800,2008-07-02,L18,2.93,1214956800,2.89,2.87,2.93
18600,2008-07-03,L18,3.02,1215043200,3.02,3.02,3.02
20900,2008-07-04,L18,3.13,1215129600,3.13,3.13,3.13
23700,2008-07-07,L18,3.24,1215388800,3.24,3.02,3.02
22000,2008-07-08,L18,3.09,1215475200,2.95,2.95,3.09
29500,2008-07-09,L18,3.09,1215561600,3.02,3,3.02
54100,2008-07-10,L18,3.18,1215648000,3.11,3.09,3.15
65200,2008-07-11,L18,3.24,1215734400,3.18,3.11,3.24
24300,2008-07-14,L18,3.33,1215993600,3.33,3.24,3.33
12000,2008-07-15,L18,3.42,1216080000,3.42,3.42,3.42
63200,2008-07-16,L18,3.55,1216166400,3.55,3.29,3.55
58300,2008-07-17,L18,3.67,1216252800,3.67,3.62,3.67
54100,2008-07-18,L18,3.8,1216339200,3.8,3.53,3.53
4200,2008-07-21,L18,3.46,1216598400,3.46,3.46,3.46
100,2008-07-22,L18,3.33,1216684800,3.33,3.33,3.33
100,2008-07-23,L18,3.2,1216771200,3.2,3.2,3.2
26800,2008-07-24,L18,3.18,1216857600,3.09,3.09,3.09
12800,2008-07-25,L18,2.98,1216944000,2.98,2.98,2.98
4100,2008-07-28,L18,2.87,1217203200,2.87,2.87,2.87
27800,2008-07-29,L18,2.98,1217289600,2.78,2.75,2.75
13700,2008-07-30,L18,3,1217376000,3,2.78,2.8
59500,2008-07-31,L18,2.75,1217462400,2.73,2.73,2.73
12400,2008-08-01,L18,2.73,1217548800,2.64,2.64,2.64
36900,2008-08-04,L18,2.58,1217808000,2.58,2.58,2.58
31200,2008-08-05,L18,2.51,1217894400,2.49,2.49,2.49
16900,2008-08-06,L18,2.58,1217980800,2.58,2.49,2.58
20300,2008-08-07,L18,2.64,1218067200,2.64,2.6,2.64
9100,2008-08-08,L18,2.73,1218153600,2.73,2.67,2.73
14200,2008-08-11,L18,2.8,1218412800,2.8,2.8,2.8
18300,2008-08-12,L18,2.91,1218499200,2.91,2.8,2.91
19000,2008-08-13,L18,2.95,1218585600,2.95,2.73,2.82
14700,2008-08-14,L18,2.89,1218672000,2.67,2.67,2.89
29700,2008-08-15,L18,2.95,1218758400,2.95,2.95,2.95
16900,2008-08-18,L18,3.15,1219017600,3.15,2.89,2.93
29400,2008-08-19,L18,2.84,1219104000,2.8,2.78,2.78
11300,2008-08-20,L18,2.71,1219190400,2.62,2.62,2.67
36700,2008-08-21,L18,2.84,1219276800,2.67,2.67,2.84
10700,2008-08-22,L18,2.95,1219363200,2.95,2.78,2.82
