api_uri,contact_form,cook_pvi,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votes_against_party_pct,votes_with_party_pct,votesmart_id,youtube_account
https://api.propublica.org/congress/v1/members/A000360.json,,,N00009888,5,1940-07-03,0.323,senatorlamaralexander,,P60003225,Lamar,M,/m/01rbs3,300002,40304,A000360,,False,Alexander,2019-10-07 08:14:40 -0400,,S289,,14,2.79,2020,ocd-division/country:us/state:tn,,R,,https://www.alexander.senate.gov/public/?a=RSS.Feed,2,13,Sen.,TN,,,"Senator, 2nd Class",0,502,SenAlexander,https://www.alexander.senate.gov/public,12.94,87.06,15691,lamaralexander
https://api.propublica.org/congress/v1/members/A000368.json,,,,95241,1968-06-27,0.351,kellyayottenh,,S0NH00235,Kelly,F,/m/0g9g4r,412493,41106,A000368,,False,Ayotte,2019-10-07 08:14:40 -0400,,S340,,7,1.39,2016,ocd-division/country:us/state:nh,,R,,http://www.ayotte.senate.gov/rss/,3,5,Sen.,NH,,,"Senator, 3rd Class",0,502,KellyAyotte,http://www.ayotte.senate.gov,19.14,80.86,,SenatorAyotte
https://api.propublica.org/congress/v1/members/B001230.json,,,N00004367,57884,1962-02-11,-0.528,senatortammybaldwin,,S2WI00219,Tammy,F,/m/024v02,400013,29940,B001230,,False,Baldwin,2019-10-07 08:14:40 -0400,,S354,,0,0.0,2018,ocd-division/country:us/state:wi,,D,,,1,3,Sen.,WI,,,"Senator, 1st Class",0,502,SenatorBaldwin,https://www.baldwin.senate.gov,3.85,96.15,3470,witammybaldwin
https://api.propublica.org/congress/v1/members/B001261.json,,,N00006236,1024777,1952-07-21,0.53,johnbarrasso,,S6WY00068,John,M,/m/02rsm32,412251,40707,B001261,,False,Barrasso,2019-10-07 08:14:40 -0400,,S317,,1,0.2,2018,ocd-division/country:us/state:wy,,R,,https://www.barrasso.senate.gov/public/?a=rss.feed,1,9,Sen.,WY,,,"Senator, 1st Class",0,502,SenJohnBarrasso,https://www.barrasso.senate.gov,5.08,94.92,52662,barrassowyo
https://api.propublica.org/congress/v1/members/B001267.json,,,N00030608,1031622,1964-11-28,-0.207,senbennetco,,S0CO00211,Michael,M,/m/05b60qf,412330,40910,B001267,,False,Bennet,2019-10-07 08:14:40 -0400,,S330,,0,0.0,2016,ocd-division/country:us/state:co,,D,,,3,7,Sen.,CO,,,"Senator, 3rd Class",0,502,SenBennetCo,https://www.bennet.senate.gov/public,7.91,92.09,110942,SenatorBennet
https://api.propublica.org/congress/v1/members/B001277.json,,,N00031685,21799,1946-02-13,-0.421,SenBlumenthal,,S0CT00177,Richard,M,/m/03tg8m,412490,41101,B001277,,False,Blumenthal,2019-10-07 08:14:40 -0400,,S341,,2,0.4,2016,ocd-division/country:us/state:ct,,D,,https://www.blumenthal.senate.gov/rss/feeds/?type=press,3,5,Sen.,CT,,,"Senator, 3rd Class",0,502,SenBlumenthal,https://www.blumenthal.senate.gov,2.04,97.96,1568,SenatorBlumenthal
https://api.propublica.org/congress/v1/members/B000575.json,,,N00005195,45465,1950-01-10,0.43,SenatorBlunt,,S0MO00183,Roy,M,/m/034fn4,400034,29735,B000575,,False,Blunt,2019-10-07 08:14:40 -0400,,S342,,22,4.38,2016,ocd-division/country:us/state:mo,,R,,,3,5,Sen.,MO,,,"Senator, 3rd Class",0,502,RoyBlunt,https://www.blunt.senate.gov,7.43,92.57,418,SenatorBlunt
https://api.propublica.org/congress/v1/members/B001288.json,,,N00035267,84679,1969-04-27,-0.615,,,S4NJ00185,Cory,M,/m/06p430,412598,41308,B001288,,False,Booker,2019-10-07 08:14:40 -0400,,S370,,8,1.59,2020,ocd-division/country:us/state:nj,,D,,,2,3,Sen.,NJ,,,"Senator, 2nd Class",0,502,SenBooker,https://www.booker.senate.gov,3.7,96.3,76151,SenCoryBooker
https://api.propublica.org/congress/v1/members/B001236.json,,,N00013873,92069,1950-12-10,0.401,JohnBoozman,,S0AR00150,John,M,/m/024s3v,400040,20101,B001236,,False,Boozman,2019-10-07 08:14:40 -0400,,S343,,4,0.8,2016,ocd-division/country:us/state:ar,,R,,https://www.boozman.senate.gov/public/?a=RSS.Feed,3,5,Sen.,AR,,,"Senator, 3rd Class",0,502,JohnBoozman,https://www.boozman.senate.gov/public,4.7,95.3,27958,BoozmanPressOffice
https://api.propublica.org/congress/v1/members/B000711.json,,,,2470,1940-11-11,-0.45,senatorboxer,,P80003247,Barbara,F,/m/01c1n5,300011,15011,B000711,,False,Boxer,2019-10-07 08:14:40 -0400,,S223,,67,13.35,2016,ocd-division/country:us/state:ca,,D,,https://www.boxer.senate.gov/rss/?p=release,3,23,Sen.,CA,,,"Senator, 3rd Class",0,502,SenatorBoxer,https://www.boxer.senate.gov,4.91,95.09,,SenatorBoxer
https://api.propublica.org/congress/v1/members/B000944.json,,,N00003535,5051,1952-11-09,-0.438,SenatorSherrodBrown,,S6OH00163,Sherrod,M,/m/034s80,400050,29389,B000944,,False,Brown,2019-10-07 08:14:40 -0400,,S307,,11,2.19,2018,ocd-division/country:us/state:oh,,D,,,1,9,Sen.,OH,,,"Senator, 1st Class",0,502,SenSherrodBrown,https://www.brown.senate.gov,4.77,95.23,27018,SherrodBrownOhio
https://api.propublica.org/congress/v1/members/B001135.json,,,N00002221,31054,1955-11-30,0.453,SenatorRichardBurr,,H2NC05074,Richard,M,/m/03g_s9,400054,29548,B001135,,False,Burr,2019-10-07 08:14:40 -0400,,S300,M.,3,0.6,2016,ocd-division/country:us/state:nc,,R,,,3,11,Sen.,NC,,,"Senator, 3rd Class",0,502,SenatorBurr,https://www.burr.senate.gov,6.91,93.09,21787,SenatorRichardBurr
https://api.propublica.org/congress/v1/members/C000127.json,,,N00007836,26137,1958-10-13,-0.292,senatorcantwell,,H2WA01054,Maria,F,/m/01x68t,300018,39310,C000127,,False,Cantwell,2019-10-07 08:14:40 -0400,,S275,,0,0.0,2018,ocd-division/country:us/state:wa,,D,,,1,15,Sen.,WA,,,"Senator, 1st Class",0,502,SenatorCantwell,https://www.cantwell.senate.gov,4.67,95.33,27122,SenatorCantwell
https://api.propublica.org/congress/v1/members/C001047.json,,,N00009771,83737,1953-11-26,0.26,senshelley,,S4WV00159,Shelley,F,/m/024pwq,400061,20146,C001047,,False,Capito,2019-10-07 08:14:40 -0400,,S372,Moore,4,0.8,2020,ocd-division/country:us/state:wv,,R,,,2,1,Sen.,WV,,,"Senator, 2nd Class",0,502,SenCapito,https://www.capito.senate.gov,9.82,90.18,11701,
https://api.propublica.org/congress/v1/members/C000141.json,,,N00001955,4004,1943-10-05,-0.327,senatorbencardin,,S6MD03177,Benjamin,M,/m/025k3k,400064,15408,C000141,,False,Cardin,2019-10-07 08:14:40 -0400,,S308,L.,0,0.0,2018,ocd-division/country:us/state:md,,D,,,1,9,Sen.,MD,,,"Senator, 1st Class",0,502,SenatorCardin,https://www.cardin.senate.gov,2.43,97.57,26888,senatorcardin
https://api.propublica.org/congress/v1/members/C000174.json,,,N00012508,663,1947-01-23,-0.173,tomcarper,,S8DE00079,Thomas,M,/m/01xw7t,300019,15015,C000174,,False,Carper,2019-11-18 02:30:22 -0500,,S277,R.,13,2.59,2018,ocd-division/country:us/state:de,,D,,https://www.carper.senate.gov/public/?a=RSS.Feed,1,15,Sen.,DE,,,"Senator, 1st Class",0,502,SenatorCarper,https://www.carper.senate.gov/public,8.94,91.06,22421,senatorcarper
https://api.propublica.org/congress/v1/members/C001070.json,,,N00027503,47036,1960-04-13,-0.302,SenatorBobCasey,,S6PA00217,Bob,M,/m/047ymw,412246,40703,C001070,,False,Casey,2019-10-07 08:14:40 -0400,,S309,,5,1.0,2018,ocd-division/country:us/state:pa,,D,,,1,9,Sen.,PA,,,"Senator, 1st Class",0,502,SenBobCasey,https://www.casey.senate.gov,6.56,93.44,2541,SenatorBobCasey
https://api.propublica.org/congress/v1/members/C001075.json,,,N00030245,1030546,1957-09-28,0.452,,,S4LA00107,Bill,M,/m/0286t7r,412269,20919,C001075,,False,Cassidy,2019-11-18 02:30:24 -0500,,S373,,6,1.2,2020,ocd-division/country:us/state:la,,R,,,2,1,Sen.,LA,,,"Senator, 2nd Class",0,502,,https://www.cassidy.senate.gov,5.34,94.66,69494,SenatorBillCassidy
https://api.propublica.org/congress/v1/members/C000542.json,,,,6080,1943-05-16,0.375,180671148633644,,S0IN00053,Daniel,M,/m/0jl26,402675,14806,C000542,,False,Coats,2019-10-07 08:14:40 -0400,,S212,,15,2.99,2016,ocd-division/country:us/state:in,,R,,,3,5,Sen.,IN,,,"Senator, 3rd Class",0,502,SenDanCoats,http://www.coats.senate.gov,7.53,92.47,,SenatorCoats
https://api.propublica.org/congress/v1/members/C000567.json,,,N00003328,1200,1937-12-07,0.287,,,S8MS00055,Thad,M,/m/01fmcd,300023,14009,C000567,,False,Cochran,2019-10-07 08:14:40 -0400,,S136,,8,1.59,2020,ocd-division/country:us/state:ms,,R,,,2,37,Sen.,MS,,,"Senator, 2nd Class",0,502,SenThadCochran,https://www.cochran.senate.gov,8.64,91.36,53312,sencochran
