"id","title","firstName","lastName","name","partyShort","stateAbbreviation","leadershipRole"
"A000360","Senator, 2nd Class","Lamar","Alexander","Lamar Alexander","R","TN",""
"B000575","Senator, 3rd Class","Roy","Blunt","Roy Blunt","R","MO","Senate Republican Policy Committee Chair"
"B000944","Senator, 1st Class","Sherrod","Brown","Sherrod Brown","D","OH",""
"B001135","Senator, 3rd Class","Richard","Burr","Richard Burr","R","NC",""
"B001230","Senator, 1st Class","Tammy","Baldwin","Tammy Baldwin","D","WI",""
"B001236","Senator, 3rd Class","John","Boozman","John Boozman","R","AR",""
"B001243","Senator, 1st Class","Marsha","Blackburn","Marsha Blackburn","R","TN",""
"B001261","Senator, 1st Class","John","Barrasso","John Barrasso","R","WY","Senate Republican Conference Chair"
"B001267","Senator, 3rd Class","Michael","Bennet","Michael Bennet","D","CO",""
"B001277","Senator, 3rd Class","Richard","Blumenthal","Richard Blumenthal","D","CT",""
"B001288","Senator, 2nd Class","Cory","Booker","Cory Booker","D","NJ",""
"B001310","Senator, 1st Class","Mike","Braun","Mike Braun","R","IN",""
"C000127","Senator, 1st Class","Maria","Cantwell","Maria Cantwell","D","WA",""
"C000141","Senator, 1st Class","Benjamin","Cardin","Benjamin Cardin","D","MD",""
"C000174","Senator, 1st Class","Thomas","Carper","Thomas Carper","D","DE",""
"C000880","Senator, 3rd Class","Michael","Crapo","Michael Crapo","R","ID",""
"C001035","Senator, 2nd Class","Susan","Collins","Susan Collins","R","ME",""
"C001047","Senator, 2nd Class","Shelley","Capito","Shelley Capito","R","WV",""
"C001056","Senator, 2nd Class","John","Cornyn","John Cornyn","R","TX","Senate Majority Whip"
"C001070","Senator, 1st Class","Bob","Casey","Bob Casey","D","PA",""
"C001075","Senator, 2nd Class","Bill","Cassidy","Bill Cassidy","R","LA",""
"C001088","Senator, 2nd Class","Christopher","Coons","Christopher Coons","D","DE",""
"C001095","Senator, 2nd Class","Tom","Cotton","Tom Cotton","R","AR",""
"C001096","Senator, 1st Class","Kevin","Cramer","Kevin Cramer","R","ND",""
"C001098","Senator, 1st Class","Ted","Cruz","Ted Cruz","R","TX",""
"C001113","Senator, 3rd Class","Catherine","Cortez Masto","Catherine Cortez Masto","D","NV",""
"D000563","Senator, 2nd Class","Richard","Durbin","Richard Durbin","D","IL","Senate Minority Whip"
"D000618","Senator, 2nd Class","Steve","Daines","Steve Daines","R","MT",""
"D000622","Senator, 3rd Class","Tammy","Duckworth","Tammy Duckworth","D","IL",""
"E000285","Senator, 2nd Class","Michael","Enzi","Michael Enzi","R","WY",""
"E000295","Senator, 2nd Class","Joni","Ernst","Joni Ernst","R","IA","Senate Republican Conference Vice Chair"
"F000062","Senator, 1st Class","Dianne","Feinstein","Dianne Feinstein","D","CA",""
"F000463","Senator, 1st Class","Deb","Fischer","Deb Fischer","R","NE",""
"G000359","Senator, 2nd Class","Lindsey","Graham","Lindsey Graham","R","SC",""
"G000386","Senator, 3rd Class","Charles","Grassley","Charles Grassley","R","IA","President Pro Tempore of the Senate"
"G000555","Senator, 1st Class","Kirsten","Gillibrand","Kirsten Gillibrand","D","NY",""
"G000562","Senator, 2nd Class","Cory","Gardner","Cory Gardner","R","CO",""
"H001042","Senator, 1st Class","Mazie","Hirono","Mazie Hirono","D","HI",""
"H001046","Senator, 1st Class","Martin","Heinrich","Martin Heinrich","D","NM",""
