number_of_dates,percentage,symbol
0,-1,AAS
0,-1,AAT
0,-1,ABB
0,-1,ABS
0,-1,ACG
0,-1,ADG
0,-1,AGE
0,-1,AGG
0,-1,AIC
0,-1,APH
0,-1,APL
0,-1,APT
0,-1,ASG
0,-1,AUM
0,-1,BAF
0,-1,BBH
0,-1,BCA
0,-1,BCB
0,-1,BCF
0,-1,BCV
0,-1,BHG
0,-1,BIG
0,-1,BIO
0,-1,BKG
0,-1,BKH
0,-1,BLN
0,-1,BLW
0,-1,BMG
0,-1,BNA
0,-1,BNW
0,-1,BOT
0,-1,BSD
0,-1,BVB
0,-1,BVL
0,-1,CAB
0,-1,CAR
0,-1,CCA
0,-1,CCT
0,-1,CFM
0,-1,CFV
0,-1,CHC
0,-1,CKG
0,-1,CMD
0,-1,CMK
0,-1,CMP
0,-1,CNA
0,-1,CPA
0,-1,CPH
0,-1,CQN
0,-1,CSI
0,-1,CST
0,-1,CVP
0,-1,DAN
0,-1,DBW
0,-1,DCG
0,-1,DCR
0,-1,DFF
0,-1,DKC
0,-1,DM7
0,-1,DMN
0,-1,DNN
0,-1,DNT
0,-1,DPD
0,-1,DRG
0,-1,DSD
0,-1,DTB
0,-1,DTE
0,-1,DTH
0,-1,DTP
0,-1,DUS
0,-1,DVG
0,-1,DVM
0,-1,DWC
0,-1,DWS
0,-1,DXS
0,-1,E12
0,-1,E29
0,-1,EPC
0,-1,FBA
0,-1,FHN
0,-1,GAB
0,-1,GE2
0,-1,GEE
0,-1,GH3
0,-1,GIC
0,-1,GLC
0,-1,GMA
0,-1,GMH
0,-1,HC1
0,-1,HCB
0,-1,HD6
0,-1,HD8
0,-1,HFX
0,-1,HGT
0,-1,HLT
0,-1,HMR
0,-1,HSP
0,-1,HSV
0,-1,HTW
0,-1,HUB
0,-1,IBD
0,-1,IBN
0,-1,ICT
0,-1,IDP
0,-1,ILB
0,-1,KHG
0,-1,KLM
0,-1,KSF
0,-1,L40
0,-1,LCC
0,-1,LCW
0,-1,LDW
0,-1,LGM
0,-1,LNC
0,-1,LPT
0,-1,LQN
0,-1,LSG
0,-1,LWS
0,-1,LYF
0,-1,MA1
0,-1,MBN
0,-1,MCM
0,-1,MDA
0,-1,MED
0,-1,MEF
0,-1,MES
0,-1,MFS
0,-1,MGC
0,-1,MGR
0,-1,MIE
0,-1,MLC
0,-1,MML
0,-1,MPY
0,-1,MSB
0,-1,MTB
0,-1,MTC
0,-1,MTL
0,-1,MTS
0,-1,NAB
0,-1,NAU
0,-1,NDW
0,-1,NJC
0,-1,NSL
0,-1,NSS
0,-1,NTF
0,-1,NTH
0,-1,NVP
0,-1,NWT
0,-1,NXT
0,-1,OCB
0,-1,ODE
0,-1,PAI
0,-1,PAP
0,-1,PAS
0,-1,PAT
0,-1,PBC
0,-1,PBT
0,-1,PCH
0,-1,PEG
0,-1,PGB
0,-1,PGN
0,-1,PHN
0,-1,PHS
0,-1,PID
0,-1,PLE
0,-1,PLO
0,-1,PMW
0,-1,PNP
0,-1,PPT
0,-1,PQN
0,-1,PRE
0,-1,PSH
0,-1,PTG
0,-1,PTN
0,-1,PTV
0,-1,PWA
0,-1,PX1
0,-1,PXC
0,-1,QNT
0,-1,QNW
0,-1,RBC
0,-1,SBR
0,-1,SCG
0,-1,SCV
0,-1,SCY
0,-1,SGB
0,-1,SGI
0,-1,SHE
0,-1,SIG
0,-1,SIP
0,-1,SPH
0,-1,SSB
0,-1,SSH
0,-1,STH
0,-1,SVD
0,-1,SZB
0,-1,SZC
0,-1,SZG
0,-1,TAN
0,-1,TAR
0,-1,TBH
0,-1,TBR
0,-1,TCJ
0,-1,TDF
0,-1,TED
0,-1,THD
0,-1,THN
0,-1,THP
0,-1,THU
0,-1,TIN
0,-1,TKA
0,-1,TKG
0,-1,TLI
0,-1,TN1
0,-1,TNH
0,-1,TOS
0,-1,TOW
0,-1,TQW
0,-1,TR1
0,-1,TS3
0,-1,TSD
0,-1,TTA
0,-1,TTS
0,-1,TV6
0,-1,TVH
0,-1,UCT
0,-1,UDL
0,-1,UMC
0,-1,USD
0,-1,VAB
0,-1,VBB
0,-1,VCE
0,-1,VDB
0,-1,VFS
0,-1,VHE
0,-1,VKP
0,-1,VPW
0,-1,VTD
0,-1,VTM
0,-1,VTQ
0,-1,VTR
0,-1,VTZ
0,-1,VUA
0,-1,VVS
0,-1,VW3
0,-1,VXP
0,-1,VXT
0,-1,X77
0,-1,XDH
0,-1,XMC
0,-1,XMD
0,-1,XMP
5,0.0,BGW
1,0.0,BMN
1,0.0,BMV
2,0.0,BSC
1,0.0,CDR
1,0.0,DCH
4,0.0,FCC
1,0.0,FGL
1,0.0,FSO
1,0.0,GLW
1,0.0,HHN
1,0.0,HHR
2,0.0,HNR
3,0.0,ISG
1,0.0,KSV
1,0.0,MND
8,0.0,MQB
2,0.0,PCF
2,0.0,PTX
1,0.0,SDY
1,0.0,SPB
2,0.0,SSG
4,0.0,TA3
1,0.0,VBG
1,0.0,XLV
3,0.29,NLS
11,0.98,GCB
5,1.43,SQC
31,1.45,TH1
15,2.52,CX8
2,2.68,MCI
5,2.68,NBT
6,2.8,DAC
7,3.09,KMT
56,3.21,LMH
24,3.29,MKV
9,3.3,BBM
13,3.43,HTR
19,3.56,IRC
5,3.56,TBX
160,3.67,CDO
83,3.68,CRE
4,3.72,CMF
22,3.94,TDP
46,3.96,ONW
2,4.25,QST
247,4.72,DPR
65,4.89,EIC
3,4.91,MVN
11,4.95,HGW
5,4.96,NAP
7,5.0,SD1
184,5.05,SED
13,5.3,HEP
5,5.35,CTW
246,5.42,VIP
248,5.44,BAB
247,5.58,STG
231,5.6,TCW
245,5.73,SBA
113,5.77,HPX
124,5.83,EBS
15,5.84,FOC
246,5.92,PGC
2,5.96,NQT
247,6.04,VTO
248,6.23,CNG
2,6.24,FRC
242,6.38,VSH
47,6.42,CMC
98,6.43,PMB
250,6.45,NBC
125,6.48,DAD
3,6.54,HMG
182,6.57,PMS
240,6.63,KHP
26,6.86,HAM
241,6.95,LIG
214,7.03,VNR
249,7.07,BCC
4,7.14,ILC
248,7.15,SAM
246,7.18,CHP
246,7.19,IMP
2,7.22,DTK
2,7.23,BTG
250,7.38,VC3
107,7.4,DAE
229,7.41,IDV
18,7.46,HFC
214,7.47,PPS
241,7.57,VPD
209,7.62,ACC
242,7.66,MIG
4,7.69,SHG
3,7.72,C22
105,7.75,HDM
8,7.78,CJC
22,7.79,SAL
245,7.83,DSN
68,7.85,TCI
248,7.91,NT2
169,8.08,HTM
117,8.14,TDT
38,8.16,MEL
248,8.24,PPC
248,8.26,SJD
166,8.31,TTT
9,8.32,VSE
241,8.33,TRC
250,8.35,ACV
228,8.35,SAV
247,8.42,SFI
23,8.43,MSH
233,8.43,SZL
3,8.44,NQB
191,8.46,TBC
237,8.48,ASP
232,8.52,VDP
246,8.54,GDT
17,8.55,CDG
14,8.55,LCD
247,8.55,LEC
215,8.56,TMP
12,8.59,CLM
149,8.59,TCB
132,8.61,SFC
183,8.63,TIP
234,8.65,NSC
121,8.67,VLG
247,8.7,DHA
77,8.7,SMN
243,8.75,PVO
15,8.76,C4G
5,8.77,HLS
241,8.78,VOC
162,8.79,CPC
53,8.79,DSP
57,8.79,TNW
16,8.8,AMP
101,8.8,PTS
3,8.82,DXL
172,8.82,EID
3,8.82,SDX
14,8.83,DNC
212,8.84,HTG
8,8.88,BAL
176,8.91,TPB
3,8.94,NTT
135,8.98,COM
82,9.03,VE2
195,9.06,WSB
210,9.08,FOX
248,9.1,IJC
94,9.11,TAG
182,9.14,SRT
222,9.15,PGD
246,9.16,HAP
181,9.18,PDB
69,9.18,TMC
238,9.18,UIC
247,9.22,BCE
245,9.27,GSP
12,9.29,QLT
247,9.31,BMC
4,9.32,A32
197,9.32,SHP
248,9.33,BCG
249,9.33,LAS
243,9.36,VGG
245,9.44,SD9
248,9.47,HAH
247,9.49,SHA
6,9.54,SHX
234,9.54,TCL
7,9.54,USC
232,9.56,SMB
160,9.56,VCC
5,9.64,TB8
248,9.65,DHC
174,9.66,FRT
246,9.66,GTA
183,9.69,HC3
179,9.7,ONE
248,9.72,PET
5,9.73,DDH
248,9.73,NTL
4,9.77,BHK
18,9.79,TW3
166,9.82,BLI
180,9.82,PIC
83,9.82,QTC
20,9.89,PMP
35,9.9,HTN
11,9.91,TET
246,9.93,DXP
248,9.97,APS
229,9.99,TVT
