number_of_dates,percentage,symbol
0,-1,AGE
0,-1,AUM
0,-1,BCB
0,-1,BIG
0,-1,BLW
0,-1,CAB
0,-1,CAR
0,-1,CDG
0,-1,CDH
0,-1,CFV
0,-1,CHC
0,-1,CMK
0,-1,CMP
0,-1,CNA
0,-1,CPH
0,-1,CVP
0,-1,DBW
0,-1,DNN
0,-1,DSD
0,-1,DTH
0,-1,DVM
0,-1,E12
0,-1,FBA
0,-1,FSO
0,-1,FTI
0,-1,GEE
0,-1,GH3
0,-1,GMH
0,-1,HGT
0,-1,HHN
0,-1,HMR
0,-1,HTW
0,-1,IBN
0,-1,IRC
0,-1,KHW
0,-1,LCW
0,-1,LDW
0,-1,LQN
0,-1,LSG
0,-1,LYF
0,-1,MBN
0,-1,MDA
0,-1,MEF
0,-1,MES
0,-1,MGR
0,-1,MLC
0,-1,MQB
0,-1,MTB
0,-1,NDW
0,-1,ODE
0,-1,PAI
0,-1,PAT
0,-1,PCH
0,-1,PPT
0,-1,PQN
0,-1,PTN
0,-1,PX1
0,-1,QNW
0,-1,RBC
0,-1,SCV
0,-1,SCY
0,-1,SHX
0,-1,SSF
0,-1,STW
0,-1,SVH
0,-1,TB8
0,-1,TBR
0,-1,TBX
0,-1,TED
0,-1,THN
0,-1,TKA
0,-1,TQN
0,-1,TQW
0,-1,UEM
0,-1,VAT
0,-1,VCE
0,-1,VDB
0,-1,VHF
0,-1,VKP
0,-1,VMA
0,-1,VPW
0,-1,VTM
0,-1,VUA
0,-1,VVS
0,-1,X77
0,-1,XMD
1,0.0,BCV
1,0.0,BNW
2,0.0,DCH
1,0.0,DM7
1,0.0,EPC
2,0.0,FCC
3,0.0,FHN
1,0.0,GLC
2,0.0,GLW
1,0.0,HHR
1,0.0,HNR
4,0.0,HTR
1,0.0,IBD
1,0.0,LAW
1,0.0,LCC
1,0.0,LNC
4,0.0,MPY
1,0.0,NAU
1,0.0,NQT
1,0.0,NSS
1,0.0,NVP
1,0.0,PTG
1,0.0,PTX
1,0.0,PXC
1,0.0,QNT
1,0.0,SQC
1,0.0,TAN
6,0.0,TCJ
1,0.0,TCK
1,0.0,VBG
24,0.22,TRT
2,0.75,IN4
4,1.14,MIE
9,1.91,MND
250,1.96,GAB
3,2.11,CMW
3,2.58,BGW
117,3.78,VAB
13,4.25,TPS
7,4.26,VTG
236,4.31,OPC
9,4.65,ATS
18,5.06,HNP
250,5.69,DHG
250,5.8,CTF
2,6.04,FBC
2,6.11,BBH
3,6.29,DDH
24,6.37,VXP
2,6.48,VIR
2,6.51,DAN
2,6.54,UMC
78,6.54,XMP
227,6.58,HAD
3,6.64,FGL
190,6.64,S4A
250,7.11,IBC
203,7.2,THI
138,7.6,CTB
2,7.62,NLS
250,7.65,HND
250,7.76,PPC
81,7.77,ICC
250,7.83,VNM
250,7.86,VCB
7,7.93,MCC
250,8.03,CHP
138,8.06,COM
250,8.17,SJD
106,8.21,ACG
155,8.27,VCF
250,8.31,DHT
250,8.36,BKG
13,8.36,CCT
250,8.38,DSN
48,8.38,KTL
241,8.44,SRF
250,8.45,VRG
248,8.56,VPD
100,8.57,HJS
72,8.67,TDB
5,8.72,HLR
5,8.81,BHG
250,8.85,SGN
199,8.88,QTC
247,8.94,SMB
116,9.07,TTD
5,9.08,CE1
27,9.12,VTZ
14,9.22,HPM
250,9.28,BID
243,9.34,ASG
250,9.41,VCG
244,9.44,LM8
160,9.51,NTW
211,9.54,BBC
190,9.55,QHW
231,9.59,VIF
224,9.61,NET
245,9.65,AIC
249,9.75,SZL
250,9.77,CSM
209,9.81,HKT
16,9.84,SEP
172,9.87,PNC
83,9.89,BSP
69,9.95,NDP
193,10.01,TV3
250,10.02,BMP
118,10.06,PIA
207,10.11,NAV
248,10.13,SBA
239,10.18,CAG
242,10.18,NSC
130,10.19,ISH
250,10.2,APC
232,10.28,SCD
250,10.28,SCS
204,10.32,ST8
4,10.33,UDL
226,10.34,HTV
218,10.35,MQN
245,10.41,AAM
250,10.42,DBD
13,10.45,DSV
120,10.45,MGG
173,10.47,PJC
202,10.67,HNA
133,10.67,TTE
229,10.77,CAV
140,10.84,L63
154,10.86,TMX
192,10.89,LIC
228,10.9,SJE
189,10.96,HU3
54,11.0,TPH
250,11.01,KHP
250,11.04,CEO
237,11.06,PGD
250,11.07,SZB
235,11.12,VSN
147,11.14,VNC
185,11.15,DTC
