"id","title","firstName","lastName","name","partyShort","stateAbbreviation","leadershipRole"
"A000062","Senator, 3rd Class","George","Aiken","George Aiken","R","VT",""
"A000161","Senator, 2nd Class","Gordon","Allott","Gordon Allott","R","CO",""
"A000186","Senator, 2nd Class","Clinton","Anderson","Clinton Anderson","D","NM",""
"B000063","Senator, 2nd Class","Howard","Baker","Howard Baker","R","TN",""
"B000201","Senator, 2nd Class","Edward","Bartlett","Edward Bartlett","D","AK",""
"B000254","Senator, 3rd Class","Birch","Bayh","Birch Bayh","D","IN",""
"B000384","Senator, 3rd Class","Wallace","Bennett","Wallace Bennett","R","UT",""
"B000436","Senator, 3rd Class","Alan","Bible","Alan Bible","D","NV",""
"B000593","Senator, 2nd Class","James","Boggs","James Boggs","R","DE",""
"B000813","Senator, 3rd Class","Daniel","Brewster","Daniel Brewster","D","MD",""
"B000871","Senator, 2nd Class","Edward","Brooke","Edward Brooke","R","MA",""
"B001077","Senator, 1st Class","Quentin","Burdick","Quentin Burdick","D","ND",""
"B001209","Senator, 1st Class","Harry","Byrd","Harry Byrd","D","VA",""
"B001210","Senator, 1st Class","Robert","Byrd","Robert Byrd","D","WV",""
"C000120","Senator, 1st Class","Howard","Cannon","Howard Cannon","D","NV",""
"C000154","Senator, 3rd Class","Frank","Carlson","Frank Carlson","R","KS",""
"C000220","Senator, 2nd Class","Clifford","Case","Clifford Case","R","NJ",""
"C000388","Senator, 3rd Class","Frank","Church","Frank Church","D","ID",""
"C000444","Senator, 3rd Class","Joseph","Clark","Joseph Clark","D","PA",""
"C000721","Senator, 3rd Class","Marlow","Cook","Marlow Cook","R","KY",""
"C000758","Senator, 2nd Class","John","Cooper","John Cooper","R","KY",""
"C000802","Senator, 3rd Class","Norris","Cotton","Norris Cotton","R","NH",""
"C001006","Senator, 2nd Class","Carl","Curtis","Carl Curtis","R","NE",""
"D000360","Senator, 3rd Class","Everett","Dirksen","Everett Dirksen","R","IL",""
"D000390","Senator, 1st Class","Thomas","Dodd","Thomas Dodd","D","CT",""
"D000409","Senator, 3rd Class","Peter","Dominick","Peter Dominick","R","CO",""
"E000004","Senator, 3rd Class","Thomas","Eagleton","Thomas Eagleton","D","MO",""
"E000018","Senator, 2nd Class","James","Eastland","James Eastland","D","MS",""
"E000112","Senator, 2nd Class","Allen","Ellender","Allen Ellender","D","LA",""
"E000210","Senator, 3rd Class","Joseph","Ervin","Joseph Ervin","D","NC",""
"F000013","Senator, 1st Class","Paul","Fannin","Paul Fannin","R","AZ",""
"F000245","Senator, 1st Class","Hiram","Fong","Hiram Fong","R","HI",""
"F000401","Senator, 3rd Class","James","Fulbright","James Fulbright","D","AR",""
"G000282","Senator, 1st Class","Charles","Goodell","Charles Goodell","R","NY",""
"G000320","Senator, 1st Class","Albert","Gore","Albert Gore","D","TN",""
"G000465","Senator, 2nd Class","Robert","Griffin","Robert Griffin","R","MI",""
"G000508","Senator, 3rd Class","Ernest","Gruening","Ernest Gruening","D","AK",""
"H000170","Senator, 2nd Class","Clifford","Hansen","Clifford Hansen","R","WY",""
"H000237","Senator, 2nd Class","Fred","Harris","Fred Harris","D","OK",""
"H000291","Senator, 1st Class","Philip","Hart","Philip Hart","D","MI",""
"H000297","Senator, 1st Class","Rupert","Hartke","Rupert Hartke","D","IN",""
"H000343","Senator, 2nd Class","Mark","Hatfield","Mark Hatfield","R","OR",""
"H000385","Senator, 3rd Class","Carl","Hayden","Carl Hayden","D","AZ",""
