"id","title","firstName","lastName","name","partyShort","stateAbbreviation","leadershipRole"
"A000069","Senator, 1st Class","Daniel","Akaka","Daniel Akaka","D","HI",""
"A000355","Senator, 1st Class","Spencer","Abraham","Spencer Abraham","R","MI",""
"A000356","Senator, 1st Class","John","Ashcroft","John Ashcroft","R","MO",""
"B000243","Senator, 2nd Class","Max","Baucus","Max Baucus","D","MT",""
"B000382","Senator, 3rd Class","Robert","Bennett","Robert Bennett","R","UT",""
"B000444","Senator, 2nd Class","Joseph","Biden","Joseph Biden","D","DE",""
"B000468","Senator, 1st Class","Jeff","Bingaman","Jeff Bingaman","D","NM",""
"B000611","Senator, 3rd Class","Christopher","Bond","Christopher Bond","R","MO",""
"B000711","Senator, 3rd Class","Barbara","Boxer","Barbara Boxer","D","CA",""
"B000780","Senator, 3rd Class","John","Breaux","John Breaux","D","LA",""
"B000919","Senator, 2nd Class","Hank","Brown","Hank Brown","R","CO",""
"B000953","Senator, 3rd Class","Sam","Brownback","Sam Brownback","R","KS",""
"B000993","Senator, 1st Class","Richard","Bryan","Richard Bryan","D","NV",""
"B001057","Senator, 3rd Class","Dale","Bumpers","Dale Bumpers","D","AR",""
"B001126","Senator, 1st Class","Conrad","Burns","Conrad Burns","R","MT",""
"B001210","Senator, 1st Class","Robert","Byrd","Robert Byrd","D","WV",""
"B001225","Senator, 2nd Class","William","Bradley","William Bradley","D","NJ",""
"C000077","Senator, 3rd Class","Ben","Campbell","Ben Campbell","R","CO",""
"C000077","Senator, 3rd Class","Ben","Campbell","Ben Campbell","D","CO",""
"C000269","Senator, 1st Class","John","Chafee","John Chafee","R","RI",""
"C000542","Senator, 3rd Class","Daniel","Coats","Daniel Coats","R","IN",""
"C000567","Senator, 2nd Class","Thad","Cochran","Thad Cochran","R","MS",""
"C000598","Senator, 2nd Class","William","Cohen","William Cohen","R","ME",""
"C000705","Senator, 1st Class","Kent","Conrad","Kent Conrad","D","ND",""
"C000813","Senator, 3rd Class","Paul","Coverdell","Paul Coverdell","R","GA",""
"C000858","Senator, 2nd Class","Larry","Craig","Larry Craig","R","ID",""
"D000018","Senator, 3rd Class","Alfonse","D'Amato","Alfonse D'Amato","R","NY",""
"D000064","Senator, 3rd Class","Thomas","Daschle","Thomas Daschle","D","SD",""
"D000294","Senator, 1st Class","Michael","DeWine","Michael DeWine","R","OH",""
"D000388","Senator, 3rd Class","Christopher","Dodd","Christopher Dodd","D","CT",""
"D000401","Senator, 3rd Class","Robert","Dole","Robert Dole","R","KS",""
"D000407","Senator, 2nd Class","Pete","Domenici","Pete Domenici","R","NM",""
"D000432","Senator, 3rd Class","Byron","Dorgan","Byron Dorgan","D","ND",""
"E000284","Senator, 2nd Class","J. James","Exon","J. James Exon","D","NE",""
"F000061","Senator, 3rd Class","Russ","Feingold","Russ Feingold","D","WI",""
"F000062","Senator, 1st Class","Dianne","Feinstein","Dianne Feinstein","D","CA",""
"F000268","Senator, 3rd Class","Wendell","Ford","Wendell Ford","D","KY",""
"F000437","Senator, 3rd Class","Lauch","Faircloth","Lauch Faircloth","R","NC",""
"F000438","Senator, 3rd Class","Sheila","Frahm","Sheila Frahm","R","KS",""
"F000439","Senator, 1st Class","William","Frist","William Frist","R","TN",""
"G000236","Senator, 3rd Class","John","Glenn","John Glenn","D","OH",""
"G000333","Senator, 1st Class","Slade","Gorton","Slade Gorton","R","WA",""
"G000352","Senator, 3rd Class","Bob","Graham","Bob Graham","D","FL",""
"G000365","Senator, 2nd Class","Phil","Gramm","Phil Gramm","R","TX",""
"G000367","Senator, 1st Class","Rod","Grams","Rod Grams","R","MN",""
"G000386","Senator, 3rd Class","Charles","Grassley","Charles Grassley","R","IA",""
"G000445","Senator, 3rd Class","Judd","Gregg","Judd Gregg","R","NH",""
"H000206","Senator, 2nd Class","Tom","Harkin","Tom Harkin","D","IA",""
"H000338","Senator, 1st Class","Orrin","Hatch","Orrin Hatch","R","UT",""
"H000343","Senator, 2nd Class","Mark","Hatfield","Mark Hatfield","R","OR",""
"H000445","Senator, 2nd Class","Howell","Heflin","Howell Heflin","D","AL",""
"H000463","Senator, 2nd Class","Jesse","Helms","Jesse Helms","R","NC",""
"H000725","Senator, 3rd Class","Ernest","Hollings","Ernest Hollings","D","SC",""
"H001016","Senator, 1st Class","Kay","Hutchison","Kay Hutchison","R","TX",""
"I000024","Senator, 2nd Class","James","Inhofe","James Inhofe","R","OK",""
"I000025","Senator, 3rd Class","Daniel","Inouye","Daniel Inouye","D","HI",""
"J000072","Senator, 1st Class","James","Jeffords","James Jeffords","R","VT",""
"J000189","Senator, 2nd Class","John","Johnston","John Johnston","D","LA",""
"K000017","Senator, 2nd Class","Nancy","Kassebaum","Nancy Kassebaum","R","KS",""
"K000088","Senator, 3rd Class","Dirk","Kempthorne","Dirk Kempthorne","R","ID",""
"K000105","Senator, 1st Class","Edward","Kennedy","Edward Kennedy","D","MA",""
"K000146","Senator, 1st Class","J. Robert","Kerrey","J. Robert Kerrey","D","NE",""
"K000148","Senator, 2nd Class","John","Kerry","John Kerry","D","MA",""
"K000305","Senator, 1st Class","Herb","Kohl","Herb Kohl","D","WI",""
"K000352","Senator, 1st Class","Jon","Kyl","Jon Kyl","R","AZ",""
"L000123","Senator, 1st Class","Frank","Lautenberg","Frank Lautenberg","D","NJ",""
"L000174","Senator, 3rd Class","Patrick","Leahy","Patrick Leahy","D","VT",""
"L000261","Senator, 2nd Class","Carl","Levin","Carl Levin","D","MI",""
"L000304","Senator, 1st Class","Joseph","Lieberman","Joseph Lieberman","D","CT",""
"L000447","Senator, 1st Class","Trent","Lott","Trent Lott","R","MS",""
"L000504","Senator, 1st Class","Richard","Lugar","Richard Lugar","R","IN",""
"M000019","Senator, 1st Class","Connie","Mack","Connie Mack","R","FL",""
"M000303","Senator, 3rd Class","John","McCain","John McCain","R","AZ",""
"M000355","Senator, 2nd Class","Mitch","McConnell","Mitch McConnell","R","KY",""
"M000702","Senator, 3rd Class","Barbara","Mikulski","Barbara Mikulski","D","MD",""
"M001025","Senator, 3rd Class","Carol","Moseley-Braun","Carol Moseley-Braun","D","IL",""
"M001054","Senator, 1st Class","Daniel","Moynihan","Daniel Moynihan","D","NY",""
"M001085","Senator, 3rd Class","Frank","Murkowski","Frank Murkowski","R","AK",""
"M001111","Senator, 3rd Class","Patty","Murray","Patty Murray","D","WA",""
"N000102","Senator, 3rd Class","Don","Nickles","Don Nickles","R","OK",""
"N000171","Senator, 2nd Class","Samuel","Nunn","Samuel Nunn","D","GA",""
"P000009","Senator, 3rd Class","Robert","Packwood","Robert Packwood","R","OR",""
"P000193","Senator, 2nd Class","Claiborne","Pell","Claiborne Pell","D","RI",""
"P000513","Senator, 2nd Class","Larry","Pressler","Larry Pressler","R","SD",""
"P000556","Senator, 2nd Class","David","Pryor","David Pryor","D","AR",""
"R000146","Senator, 3rd Class","Harry","Reid","Harry Reid","D","NV",""
"R000295","Senator, 1st Class","Charles","Robb","Charles Robb","D","VA",""
"R000361","Senator, 2nd Class","John","Rockefeller","John Rockefeller","D","WV",""
"R000460","Senator, 1st Class","William","Roth","William Roth","R","DE",""
"S000059","Senator, 1st Class","Richard","Santorum","Richard Santorum","R","PA",""
"S000064","Senator, 1st Class","Paul","Sarbanes","Paul Sarbanes","D","MD",""
"S000320","Senator, 3rd Class","Richard","Shelby","Richard Shelby","R","AL",""
"S000423","Senator, 2nd Class","Paul","Simon","Paul Simon","D","IL",""
"S000429","Senator, 2nd Class","Alan","Simpson","Alan Simpson","R","WY",""
"S000606","Senator, 2nd Class","Bob","Smith","Bob Smith","R","NH",""
"S000663","Senator, 1st Class","Olympia","Snowe","Olympia Snowe","R","ME",""
"S000709","Senator, 3rd Class","Arlen","Specter","Arlen Specter","R","PA",""
"S000888","Senator, 2nd Class","Ted","Stevens","Ted Stevens","R","AK",""
"T000162","Senator, 1st Class","Craig","Thomas","Craig Thomas","R","WY",""
"T000254","Senator, 2nd Class","Strom","Thurmond","Strom Thurmond","R","SC",""
"T000457","Senator, 2nd Class","Fred","Thompson","Fred Thompson","R","TN",""
"W000154","Senator, 2nd Class","John","Warner","John Warner","R","VA",""
"W000288","Senator, 2nd Class","Paul","Wellstone","Paul Wellstone","D","MN",""
"W000779","Senator, 3rd Class","Ron","Wyden","Ron Wyden","D","OR",""
