"id","title","firstName","lastName","name","partyShort","stateAbbreviation","leadershipRole"
"A000062","Senator, 3rd Class","George","Aiken","George Aiken","R","VT",""
"A000186","Senator, 2nd Class","Clinton","Anderson","Clinton Anderson","D","NM",""
"B000095","Senator, 1st Class","Raymond","Baldwin","Raymond Baldwin","R","CT",""
"B000145","Senator, 3rd Class","Alben","Barkley","Alben Barkley","D","KY",""
"B000399","Senator, 1st Class","William","Benton","William Benton","D","CT",""
"B000816","Senator, 1st Class","Ralph","Brewster","Ralph Brewster","R","ME",""
"B000820","Senator, 1st Class","John","Bricker","John Bricker","R","OH",""
"B000823","Senator, 2nd Class","Henry","Bridges","Henry Bridges","R","NH",""
"B000894","Senator, 2nd Class","Joseph","Broughton","Joseph Broughton","D","NC",""
"B001177","Senator, 1st Class","Hugh","Butler","Hugh Butler","R","NE",""
"B001208","Senator, 1st Class","Harry","Byrd","Harry Byrd","D","VA",""
"C000021","Senator, 1st Class","Harry","Cain","Harry Cain","R","WA",""
"C000128","Senator, 3rd Class","Homer","Capehart","Homer Capehart","R","IN",""
"C000154","Senator, 3rd Class","Frank","Carlson","Frank Carlson","R","KS",""
"C000317","Senator, 2nd Class","Virgil","Chapman","Virgil Chapman","D","KY",""
"C000338","Senator, 1st Class","Dennis","Chavez","Dennis Chavez","D","NM",""
"C000506","Senator, 3rd Class","Earle","Clements","Earle Clements","D","KY",""
"C000684","Senator, 1st Class","Thomas","Connally","Thomas Connally","D","TX",""
"C000774","Senator, 2nd Class","Guy","Cordon","Guy Cordon","R","OR",""
"D000048","Senator, 3rd Class","Harry","Darby","Harry Darby","R","KS",""
"D000414","Senator, 3rd Class","Forrest","Donnell","Forrest Donnell","R","MO",""
"D000456","Senator, 2nd Class","Paul","Douglas","Paul Douglas","D","IL",""
"D000469","Senator, 3rd Class","Sheridan","Downey","Sheridan Downey","D","CA",""
"D000522","Senator, 3rd Class","John","Dulles","John Dulles","R","NY",""
"D000585","Senator, 2nd Class","Henry","Dworshak","Henry Dworshak","R","ID",""
"E000018","Senator, 2nd Class","James","Eastland","James Eastland","D","MS",""
"E000037","Senator, 1st Class","Zales","Ecton","Zales Ecton","R","MT",""
"E000112","Senator, 2nd Class","Allen","Ellender","Allen Ellender","D","LA",""
"F000081","Senator, 2nd Class","Homer","Ferguson","Homer Ferguson","R","MI",""
"F000190","Senator, 1st Class","Ralph","Flanders","Ralph Flanders","R","VT",""
"F000356","Senator, 2nd Class","Joseph","Frear","Joseph Frear","D","DE",""
"F000401","Senator, 3rd Class","James","Fulbright","James Fulbright","D","AR",""
"G000131","Senator, 3rd Class","Walter","George","Walter George","D","GA",""
"G000205","Senator, 2nd Class","Guy","Gillette","Guy Gillette","D","IA",""
"G000353","Senator, 2nd Class","Frank","Graham","Frank Graham","D","NC",""
"G000418","Senator, 2nd Class","Theodore","Green","Theodore Green","D","RI",""
"G000532","Senator, 3rd Class","John","Gurney","John Gurney","R","SD",""
"H000385","Senator, 3rd Class","Carl","Hayden","Carl Hayden","D","AZ",""
"H000495","Senator, 2nd Class","Robert","Hendrickson","Robert Hendrickson","R","NJ",""
"H000559","Senator, 3rd Class","Bourke","Hickenlooper","Bourke Hickenlooper","R","IA",""
"H000598","Senator, 3rd Class","Joseph","Hill","Joseph Hill","D","AL",""
"H000679","Senator, 3rd Class","Clyde","Hoey","Clyde Hoey","D","NC",""
"H000720","Senator, 1st Class","Spessard","Holland","Spessard Holland","D","FL",""
"H000953","Senator, 2nd Class","Hubert","Humphrey","Hubert Humphrey","I","MN",""
"H000975","Senator, 2nd Class","Lester","Hunt","Lester Hunt","D","WY",""
"I000050","Senator, 1st Class","Irving","Ives","Irving Ives","R","NY",""
"J000093","Senator, 1st Class","William","Jenner","William Jenner","R","IN",""
"J000127","Senator, 2nd Class","Edwin","Johnson","Edwin Johnson","D","CO",""
"J000160","Senator, 2nd Class","Lyndon","Johnson","Lyndon Johnson","D","TX",""
"J000195","Senator, 3rd Class","Olin","Johnston","Olin Johnston","D","SC",""
"K000044","Senator, 2nd Class","Carey","Kefauver","Carey Kefauver","D","TN",""
"K000082","Senator, 1st Class","James","Kem","James Kem","R","MO",""
"K000144","Senator, 2nd Class","Robert","Kerr","Robert Kerr","D","OK",""
"K000176","Senator, 1st Class","Harley","Kilgore","Harley Kilgore","D","WV",""
"K000292","Senator, 1st Class","William","Knowland","William Knowland","R","CA",""
"L000070","Senator, 1st Class","William","Langer","William Langer","R","ND",""
"L000173","Senator, 1st Class","Edward","Leahy","Edward Leahy","D","RI",""
"L000224","Senator, 3rd Class","Herbert","Lehman","Herbert Lehman","D","NY",""
"L000394","Senator, 1st Class","Henry","Lodge","Henry Lodge","R","MA",""
"L000428","Senator, 3rd Class","Russell","Long","Russell Long","D","LA",""
"L000493","Senator, 3rd Class","Scott","Lucas","Scott Lucas","D","IL",""
"M000053","Senator, 3rd Class","Warren","Magnuson","Warren Magnuson","D","WA",""
"M000086","Senator, 1st Class","George","Malone","George Malone","R","NV",""
"M000177","Senator, 1st Class","Edward","Martin","Edward Martin","R","PA",""
"M000279","Senator, 2nd Class","Burnet","Maybank","Burnet Maybank","D","SC",""
