api_uri,contact_form,cook_pvi,crp_id,cspan_id,date_of_birth,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,missed_votes_pct,next_election,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votes_against_party_pct,votes_with_party_pct,votesmart_id,youtube_account
https://api.propublica.org/congress/v1/members/B001230.json,https://www.baldwin.senate.gov/feedback,,N00004367,57884,1962-02-11,-0.493,senatortammybaldwin,,H8WI00018,Tammy,F,/m/024v02,400013,29940,B001230,,True,Baldwin,2022-10-01 01:45:44 -0400,Senate Democratic Caucus Secretary,S354,,1,0.12,2024,ocd-division/country:us/state:wi,709 Hart Senate Office Building,D,202-224-5653,,1,9,Sen.,WI,junior,,"Senator, 1st Class",0,866,SenatorBaldwin,https://www.baldwin.senate.gov,1.04,98.96,3470,witammybaldwin
https://api.propublica.org/congress/v1/members/B001261.json,https://www.barrasso.senate.gov/public/index.cfm/contact-form,,N00006236,1024777,1952-07-21,0.537,johnbarrasso,,S6WY00068,John,M,/m/02rsm32,412251,40707,B001261,,True,Barrasso,2022-10-01 01:45:43 -0400,Senate Republican Conference Chair,S317,,58,6.7,2024,ocd-division/country:us/state:wy,307 Dirksen Senate Office Building,R,202-224-6441,https://www.barrasso.senate.gov/public/?a=rss.feed,1,15,Sen.,WY,senior,,"Senator, 1st Class",0,866,SenJohnBarrasso,https://www.barrasso.senate.gov,4.67,95.33,52662,barrassowyo
https://api.propublica.org/congress/v1/members/B001267.json,https://www.bennet.senate.gov/public/index.cfm/contact,,N00030608,1031622,1964-11-28,-0.229,senbennetco,202-228-5097,S0CO00211,Michael,M,/m/05b60qf,412330,40910,B001267,,True,Bennet,2022-10-12 09:45:23 -0400,,S330,,19,2.19,2022,ocd-division/country:us/state:co,261 Russell Senate Office Building,D,202-224-5852,,3,13,Sen.,CO,senior,,"Senator, 3rd Class",0,866,SenBennetCo,https://www.bennet.senate.gov/public,0.94,99.06,110942,SenatorBennet
https://api.propublica.org/congress/v1/members/B001243.json,https://www.blackburn.senate.gov/email-me,,N00003105,31226,1952-06-06,0.627,marshablackburn,,H2TN06030,Marsha,F,/m/01fnkt,400032,20351,B001243,,True,Blackburn,2022-10-01 01:45:45 -0400,,S396,,53,6.12,2024,ocd-division/country:us/state:tn,357 Dirksen Senate Office Building,R,202-224-3344,,1,3,Sen.,TN,senior,,"Senator, 1st Class",0,866,MarshaBlackburn,https://www.blackburn.senate.gov,7.77,92.23,25186,RepMarshaBlackburn
https://api.propublica.org/congress/v1/members/B001277.json,https://www.blumenthal.senate.gov/contact/,,N00031685,21799,1946-02-13,-0.436,SenBlumenthal,202-224-9673,S0CT00177,Richard,M,/m/03tg8m,412490,41101,B001277,,True,Blumenthal,2022-10-13 12:46:01 -0400,,S341,,14,1.62,2022,ocd-division/country:us/state:ct,706 Hart Senate Office Building,D,202-224-2823,https://www.blumenthal.senate.gov/rss/feeds/?type=press,3,11,Sen.,CT,senior,,"Senator, 3rd Class",0,866,SenBlumenthal,https://www.blumenthal.senate.gov,1.06,98.94,1568,SenatorBlumenthal
https://api.propublica.org/congress/v1/members/B000575.json,https://www.blunt.senate.gov/public/index.cfm/contact-roy,,N00005195,45465,1950-01-10,0.402,SenatorBlunt,202-224-8149,H6MO07128,Roy,M,/m/034fn4,400034,29735,B000575,,True,Blunt,2022-09-30 12:46:12 -0400,,S342,,74,8.55,2022,ocd-division/country:us/state:mo,260 Russell Senate Office Building,R,202-224-5721,,3,11,Sen.,MO,senior,,"Senator, 3rd Class",0,866,RoyBlunt,https://www.blunt.senate.gov,19.74,80.26,418,SenatorBlunt
https://api.propublica.org/congress/v1/members/B001288.json,https://www.booker.senate.gov/?p=contact,,N00035267,84679,1969-04-27,-0.585,,,S4NJ00185,Cory,M,/m/06p430,412598,41308,B001288,,True,Booker,2022-10-12 09:45:23 -0400,,S370,,23,2.66,2026,ocd-division/country:us/state:nj,717 Hart Senate Office Building,D,202-224-3224,,2,9,Sen.,NJ,junior,,"Senator, 2nd Class",0,866,SenBooker,https://www.booker.senate.gov,1.31,98.69,76151,SenCoryBooker
https://api.propublica.org/congress/v1/members/B001236.json,https://www.boozman.senate.gov/public/index.cfm/contact,,N00013873,92069,1950-12-10,0.426,JohnBoozman,202-228-1371,H2AR03176,John,M,/m/024s3v,400040,20101,B001236,,True,Boozman,2022-10-12 09:45:23 -0400,,S343,,6,0.69,2022,ocd-division/country:us/state:ar,141 Hart Senate Office Building,R,202-224-4843,https://www.boozman.senate.gov/public/?a=RSS.Feed,3,11,Sen.,AR,senior,,"Senator, 3rd Class",0,866,JohnBoozman,https://www.boozman.senate.gov/public,5.1,94.9,27958,BoozmanPressOffice
https://api.propublica.org/congress/v1/members/B001310.json,http://www.braun.senate.gov/contact-mike,,N00041731,,1954-03-24,,,,S8IN00171,Mike,M,/g/11f2ckdwty,412839,,B001310,,True,Braun,2022-10-13 12:46:01 -0400,,S397,,24,2.77,2024,ocd-division/country:us/state:in,374 Russell Senate Office Building,R,202-224-4814,,1,1,Sen.,IN,junior,,"Senator, 1st Class",0,866,SenatorBraun,https://www.braun.senate.gov,9.03,90.97,148564,
https://api.propublica.org/congress/v1/members/B000944.json,http://www.brown.senate.gov/contact/,,N00003535,5051,1952-11-09,-0.428,SenatorSherrodBrown,,H2OH13033,Sherrod,M,/m/034s80,400050,29389,B000944,,True,Brown,2022-10-01 01:45:43 -0400,,S307,,9,1.04,2024,ocd-division/country:us/state:oh,503 Hart Senate Office Building,D,202-224-2315,,1,15,Sen.,OH,senior,,"Senator, 1st Class",0,866,SenSherrodBrown,https://www.brown.senate.gov,0.47,99.53,27018,SherrodBrownOhio
